;eval-saturation_classifier-2;eval-saturation_classifier-6;eval-saturation_features-0;eval-saturation_features-10;eval-saturation_features-14;eval-saturation_features-17;eval-saturation_features-20;eval-saturation_features-24;eval-saturation_features-27;eval-saturation_features-3;eval-saturation_features-30;eval-saturation_features-34;eval-saturation_features-37;eval-saturation_features-40;eval-saturation_features-7;test_accuracy;test_loss;train-saturation_classifier-2;train-saturation_classifier-6;train-saturation_features-0;train-saturation_features-10;train-saturation_features-14;train-saturation_features-17;train-saturation_features-20;train-saturation_features-24;train-saturation_features-27;train-saturation_features-3;train-saturation_features-30;train-saturation_features-34;train-saturation_features-37;train-saturation_features-40;train-saturation_features-7;training_accuracy;training_loss
10;81.25;50.0;4.69;17.97;9.77;23.83;27.34;22.66;45.31;12.5;48.24;64.84;73.63;75.2;9.38;0.628;0.0012618975341320037;83.98;50.0;4.69;18.75;11.33;27.73;30.08;25.2;50.0;10.94;52.54;69.34;77.15;78.12;9.38;0.6258;0.0012839126706123353
11;81.25;50.0;4.69;17.97;9.77;24.22;27.73;22.85;45.7;12.5;48.63;65.23;74.02;75.39;10.16;0.6385;0.0012534087300300598;83.98;50.0;4.69;19.53;11.33;28.12;30.47;25.2;50.2;10.94;52.54;69.53;77.15;78.12;9.38;0.6368;0.0012696869552135468
12;81.25;50.0;4.69;18.75;10.16;24.22;28.12;23.05;45.9;12.5;48.83;65.43;74.22;75.59;10.16;0.638;0.0012398906052112578;83.98;50.0;4.69;19.53;11.72;28.12;30.47;25.39;50.2;10.94;52.54;69.53;77.15;78.12;9.38;0.6385;0.0012659905970096588
13;81.25;50.0;4.69;18.75;10.16;24.61;28.12;23.24;46.09;12.5;49.02;65.62;74.41;75.59;10.16;0.6385;0.0012263526022434235;83.98;50.0;4.69;20.31;11.72;28.52;30.47;25.39;50.2;10.94;52.54;69.53;77.15;78.12;10.16;0.6464;0.0012552502155303955
14;81.25;50.0;4.69;19.53;10.55;25.0;28.52;23.24;46.29;14.06;49.22;65.82;74.41;75.78;10.16;0.6605;0.0012069547921419144;83.98;50.0;4.69;20.31;12.11;28.52;30.86;25.39;50.2;12.5;52.54;69.53;77.15;78.12;10.16;0.6533;0.001242237389087677
15;81.25;50.0;4.69;19.53;10.55;25.0;28.52;23.44;46.29;14.06;49.22;66.02;74.41;75.78;10.94;0.6585;0.0012051541656255722;83.98;50.0;6.25;20.31;12.11;28.91;30.86;25.59;50.39;12.5;52.54;69.53;77.15;78.12;10.16;0.6637;0.0012217612683773041
16;81.25;50.0;4.69;19.53;10.55;25.0;28.52;23.44;46.48;14.06;49.41;66.02;74.61;75.78;10.94;0.6555;0.0012110542207956314;83.98;50.0;6.25;20.31;12.5;28.91;30.86;25.59;50.39;12.5;52.73;69.53;77.15;78.12;10.16;0.6686;0.0012126041829586029
17;81.25;50.0;4.69;20.31;10.94;25.39;28.91;23.44;46.68;14.06;49.41;66.21;74.61;75.98;10.94;0.6815;0.0011764476299285888;83.98;50.0;6.25;21.09;12.5;29.3;31.25;25.59;50.39;12.5;52.73;69.53;77.15;78.12;10.16;0.6767;0.0011973731875419616
18;81.25;50.0;4.69;20.31;10.94;25.78;28.91;23.63;46.68;14.06;49.61;66.41;74.61;75.98;11.72;0.685;0.0011615159213542938;83.98;50.0;6.25;21.09;12.5;29.3;31.25;25.59;50.39;12.5;52.73;69.53;77.15;78.12;10.94;0.6856;0.0011776832401752472
19;81.25;50.0;4.69;20.31;11.33;25.78;28.91;23.63;46.88;15.62;49.61;66.41;74.8;75.98;11.72;0.6905;0.0011541541218757629;83.59;50.0;6.25;21.09;12.89;29.3;31.25;25.78;50.39;12.5;52.73;69.53;77.15;78.12;10.94;0.6928;0.001161143410205841
