;eval-saturation_classifier-2;eval-saturation_classifier-6;eval-saturation_features-0;eval-saturation_features-10;eval-saturation_features-14;eval-saturation_features-17;eval-saturation_features-21;eval-saturation_features-24;eval-saturation_features-28;eval-saturation_features-3;eval-saturation_features-31;eval-saturation_features-7;test_accuracy;test_loss;train-saturation_classifier-2;train-saturation_classifier-6;train-saturation_features-0;train-saturation_features-10;train-saturation_features-14;train-saturation_features-17;train-saturation_features-21;train-saturation_features-24;train-saturation_features-28;train-saturation_features-3;train-saturation_features-31;train-saturation_features-7;training_accuracy;training_loss
37;37.5;8.0;62.5;50.0;31.25;43.75;29.69;53.12;60.94;62.5;62.5;50.0;0.2193;0.024717743492126465;43.75;8.0;75.0;50.0;34.38;43.75;32.81;54.69;62.5;62.5;64.06;50.0;0.18382;0.026002182054519655
38;37.5;8.0;62.5;50.0;31.25;43.75;29.69;53.12;60.94;62.5;62.5;50.0;0.229;0.02451517708301544;43.75;8.0;75.0;50.0;34.38;43.75;32.81;54.69;62.5;62.5;64.06;50.0;0.18518;0.025898288254737854
39;37.5;8.0;62.5;50.0;31.25;43.75;29.69;53.12;60.94;62.5;62.5;50.0;0.2205;0.02476972632408142;43.75;8.0;75.0;50.0;34.38;43.75;32.81;54.69;62.5;62.5;64.06;50.0;0.19024;0.025736733946800233
40;37.5;8.0;62.5;50.0;31.25;43.75;31.25;53.12;60.94;62.5;62.5;50.0;0.2364;0.02418516104221344;43.75;9.0;75.0;50.0;34.38;43.75;32.81;54.69;62.5;62.5;64.06;50.0;0.19166;0.025586412687301635
41;37.5;8.0;62.5;50.0;34.38;43.75;31.25;53.12;60.94;62.5;62.5;50.0;0.2407;0.024012738490104674;43.75;9.0;75.0;50.0;34.38;43.75;32.81;54.69;62.5;62.5;64.06;50.0;0.19656;0.025408304085731505
42;37.5;8.0;75.0;50.0;34.38;43.75;31.25;53.12;60.94;62.5;62.5;50.0;0.2365;0.02400369131565094;43.75;9.0;75.0;50.0;34.38;43.75;32.81;54.69;62.5;62.5;64.06;50.0;0.20138;0.025292993965148926
43;37.5;8.0;75.0;50.0;34.38;43.75;31.25;53.12;60.94;62.5;62.5;50.0;0.2438;0.023954764318466187;43.75;9.0;75.0;50.0;34.38;43.75;32.81;54.69;62.5;62.5;64.06;50.0;0.20458;0.02515065819263458
44;37.5;8.0;75.0;50.0;34.38;43.75;31.25;53.12;60.94;62.5;62.5;50.0;0.2438;0.0236979984998703;43.75;9.0;75.0;50.0;34.38;46.88;32.81;54.69;62.5;62.5;64.06;50.0;0.20714;0.025025141272544862
45;37.5;8.0;75.0;50.0;34.38;43.75;31.25;53.12;60.94;62.5;62.5;50.0;0.2504;0.023495803952217103;43.75;9.0;75.0;50.0;34.38;46.88;32.81;54.69;62.5;62.5;64.06;50.0;0.2085;0.024875463280677794
46;37.5;9.0;75.0;50.0;34.38;43.75;31.25;53.12;60.94;62.5;62.5;50.0;0.2458;0.023407064747810364;43.75;9.0;75.0;50.0;34.38;46.88;32.81;54.69;62.5;62.5;64.06;50.0;0.21334;0.024710282697677614
47;37.5;9.0;75.0;50.0;34.38;43.75;31.25;53.12;60.94;62.5;62.5;50.0;0.256;0.023206453919410706;43.75;9.0;75.0;50.0;34.38;46.88;32.81;54.69;62.5;62.5;64.06;50.0;0.21208;0.024645082173347474
48;37.5;9.0;75.0;50.0;34.38;43.75;31.25;53.12;60.94;62.5;62.5;50.0;0.2592;0.023064199876785277;43.75;9.0;75.0;50.0;34.38;46.88;32.81;54.69;62.5;62.5;64.06;50.0;0.21742;0.024499294271469116
49;37.5;9.0;75.0;50.0;34.38;43.75;31.25;53.12;60.94;62.5;62.5;50.0;0.2608;0.0231170583486557;43.75;9.0;75.0;50.0;34.38;46.88;32.81;54.69;62.5;62.5;64.06;50.0;0.2188;0.02437656762123108
