;eval-saturation_classifier-2;eval-saturation_classifier-6;eval-saturation_features-0;eval-saturation_features-11;eval-saturation_features-15;eval-saturation_features-18;eval-saturation_features-22;eval-saturation_features-25;eval-saturation_features-4;eval-saturation_features-8;test_accuracy;test_loss;train-saturation_classifier-2;train-saturation_classifier-6;train-saturation_features-0;train-saturation_features-11;train-saturation_features-15;train-saturation_features-18;train-saturation_features-22;train-saturation_features-25;train-saturation_features-4;train-saturation_features-8;training_accuracy;training_loss
25;57.81;23.0;14.06;33.2;23.83;42.97;57.03;67.97;17.97;17.97;0.4661;0.01586834580898285;69.53;26.0;20.31;37.5;31.05;48.83;60.74;70.51;18.75;21.48;0.46486;0.015601369907855987
26;57.81;23.0;15.62;33.59;24.22;43.36;57.03;68.16;17.97;17.97;0.4672;0.015922138798236847;69.53;26.0;20.31;37.5;31.25;49.02;60.74;70.51;18.75;21.48;0.4723;0.015378768136501313
27;58.2;24.0;15.62;33.98;24.41;43.55;57.03;68.36;17.97;17.97;0.4751;0.01579126651287079;69.92;26.0;20.31;37.89;31.64;49.41;60.74;70.7;18.75;21.48;0.479;0.015082128295898438
28;58.2;24.0;15.62;33.98;24.8;43.95;57.03;68.36;17.97;17.97;0.4795;0.015331241583824158;69.92;27.0;20.31;37.89;31.84;49.61;60.74;70.9;18.75;21.48;0.49222;0.014795183794498444
29;58.59;24.0;15.62;34.38;25.0;44.14;57.03;68.55;17.97;17.97;0.4908;0.01509313039779663;69.92;27.0;20.31;37.89;32.23;50.0;60.94;70.9;18.75;21.48;0.49524;0.014528076646327973
30;58.59;24.0;15.62;34.38;25.39;44.53;57.23;68.75;17.97;18.36;0.4865;0.0150481094956398;69.92;27.0;20.31;37.89;32.62;50.2;60.94;71.09;18.75;21.48;0.50162;0.014229054119586944
31;58.59;25.0;15.62;34.77;25.59;44.92;57.23;68.95;17.97;18.36;0.4969;0.014723597252368928;69.92;27.0;20.31;38.28;32.81;50.59;60.94;71.29;18.75;21.48;0.51164;0.014043221893310547
32;58.98;25.0;15.62;34.77;25.78;45.12;57.23;69.14;17.97;18.36;0.5099;0.01452526227235794;69.92;28.0;20.31;38.28;33.01;50.78;60.94;71.29;18.75;21.48;0.52134;0.013765566079616546
33;58.98;25.0;15.62;35.16;26.17;45.51;57.42;69.34;17.97;18.36;0.5087;0.014532421588897705;69.92;28.0;20.31;38.28;33.4;50.98;60.94;71.48;18.75;21.48;0.52886;0.013481871716976165
34;58.98;25.0;15.62;35.16;26.37;45.9;57.42;69.34;17.97;18.36;0.5124;0.014404835963249207;70.31;28.0;20.31;38.28;33.59;51.37;60.94;71.68;18.75;21.48;0.53466;0.013215131812095642
35;59.38;26.0;15.62;35.16;26.56;46.09;57.42;69.53;17.97;18.36;0.5114;0.014305262792110442;70.31;29.0;20.31;38.28;33.98;51.56;60.94;71.68;17.97;21.48;0.5412;0.013032612748146058
36;59.38;26.0;15.62;35.55;26.76;46.29;57.42;69.73;17.97;18.36;0.5215;0.014104700398445129;70.31;29.0;20.31;38.28;34.18;51.95;61.13;71.88;17.97;21.48;0.54908;0.012777444922924042
37;59.77;26.0;15.62;35.55;27.15;46.68;57.62;69.92;17.97;18.36;0.5255;0.01388910768032074;70.31;29.0;20.31;38.67;34.57;52.15;61.13;71.88;17.97;21.09;0.5573;0.01252012221813202
38;59.77;26.0;15.62;35.55;27.34;46.88;57.62;70.12;17.97;18.36;0.5208;0.013916756987571716;70.31;29.0;20.31;38.67;34.77;52.54;61.13;72.07;17.97;21.09;0.55998;0.012364775819778443
39;59.77;26.0;15.62;35.94;27.54;47.27;57.62;70.31;17.97;18.36;0.5193;0.014193771874904632;70.31;30.0;20.31;38.67;34.96;52.73;61.13;72.27;17.97;21.09;0.56748;0.01212198092699051
40;60.16;26.0;17.19;35.94;27.73;47.46;57.62;70.31;17.97;18.36;0.5297;0.01398433871269226;70.31;30.0;20.31;38.67;35.35;52.93;61.13;72.27;17.97;21.09;0.5771;0.011928510134220123
41;60.16;27.0;17.19;35.94;27.93;47.85;57.81;70.51;17.97;18.36;0.5273;0.013881974959373475;70.31;30.0;20.31;38.67;35.55;53.32;61.13;72.46;17.97;21.09;0.57956;0.011753804309368133
42;60.16;27.0;17.19;36.33;28.32;48.05;57.81;70.7;17.97;18.36;0.5343;0.01382706036567688;70.31;30.0;20.31;38.67;35.74;53.52;61.33;72.66;17.97;21.09;0.58744;0.011514585602283477
43;60.55;27.0;17.19;36.33;28.52;48.44;57.81;70.9;17.97;18.36;0.5315;0.013807738697528838;70.7;30.0;20.31;38.67;35.94;53.71;61.33;72.66;17.97;21.09;0.5958;0.011231615462303161
44;60.55;27.0;17.19;36.33;28.71;48.63;58.01;71.09;17.97;18.36;0.541;0.013696731567382813;70.7;31.0;20.31;38.67;36.33;53.91;61.33;72.85;17.97;20.7;0.6016;0.011052743015289307
45;60.55;27.0;17.19;36.72;28.91;48.83;58.01;71.09;17.19;18.36;0.5482;0.013400453138351441;70.7;31.0;20.31;38.67;36.52;54.3;61.33;73.05;17.19;20.7;0.6064;0.010889840052127838
46;60.94;27.0;17.19;36.72;29.1;49.22;58.01;71.29;17.19;18.36;0.5458;0.013461564600467681;70.7;31.0;20.31;38.67;36.72;54.49;61.33;73.05;17.19;20.7;0.61122;0.010758601365089417
47;60.94;27.0;17.19;36.72;29.3;49.41;58.01;71.48;17.19;18.36;0.541;0.013537690091133118;70.7;31.0;20.31;38.67;36.91;54.69;61.33;73.24;17.19;20.7;0.61892;0.010496961045265197
48;60.94;28.0;17.19;36.72;29.49;49.61;58.2;71.48;17.19;18.36;0.5449;0.01357533860206604;70.7;31.0;20.31;39.06;37.11;55.08;61.52;73.24;17.19;20.7;0.6232;0.010331901943683624
49;60.94;28.0;17.19;36.72;29.69;50.0;58.2;71.68;17.19;18.36;0.5486;0.013256768012046814;70.7;32.0;20.31;39.06;37.3;55.27;61.52;73.44;17.19;20.7;0.62864;0.010167523864507675
