;eval-saturation_classifier-2;eval-saturation_classifier-6;eval-saturation_features-0;eval-saturation_features-10;eval-saturation_features-14;eval-saturation_features-17;eval-saturation_features-20;eval-saturation_features-24;eval-saturation_features-27;eval-saturation_features-3;eval-saturation_features-30;eval-saturation_features-34;eval-saturation_features-37;eval-saturation_features-40;eval-saturation_features-7;test_accuracy;test_loss;train-saturation_classifier-2;train-saturation_classifier-6;train-saturation_features-0;train-saturation_features-10;train-saturation_features-14;train-saturation_features-17;train-saturation_features-20;train-saturation_features-24;train-saturation_features-27;train-saturation_features-3;train-saturation_features-30;train-saturation_features-34;train-saturation_features-37;train-saturation_features-40;train-saturation_features-7;training_accuracy;training_loss
10;51.56;15.0;14.06;28.12;16.41;29.3;32.42;20.9;38.48;25.0;40.62;58.79;64.45;64.26;17.97;0.3087;0.021860009622573853;66.8;19.0;28.12;33.59;21.09;35.16;37.11;26.17;43.95;28.12;45.7;62.7;67.77;67.38;21.09;0.27696;0.022665752205848693
11;51.56;16.0;14.06;28.91;16.41;30.08;32.81;21.09;38.67;25.0;40.62;58.59;64.45;64.45;17.97;0.3167;0.02140797870159149;66.8;19.0;29.69;33.59;21.48;35.55;37.5;26.56;44.14;28.12;45.7;62.3;67.58;67.38;21.09;0.2932;0.021926557569503784
12;51.95;17.0;15.62;28.91;17.19;30.47;33.59;21.29;38.87;25.0;40.82;58.4;64.45;64.45;17.97;0.3375;0.020587857627868654;66.8;20.0;29.69;33.59;21.48;36.33;37.89;26.76;44.14;29.69;45.7;62.11;67.58;67.38;21.09;0.3141;0.021216915636062622
13;51.95;18.0;15.62;29.69;17.58;31.25;33.98;21.68;39.06;25.0;40.82;58.2;64.45;64.65;18.75;0.345;0.02004863691329956;66.8;20.0;31.25;33.59;21.88;36.72;38.28;26.95;44.34;29.69;45.7;61.91;67.38;67.38;21.88;0.32914;0.020569255352020265
14;52.34;18.0;17.19;29.69;17.58;31.64;34.38;21.88;39.26;26.56;41.02;58.01;64.45;64.65;18.75;0.36;0.019497520303726198;66.8;21.0;32.81;33.59;21.88;36.72;38.67;27.34;44.53;29.69;45.7;61.72;67.38;67.38;21.88;0.3447;0.019947104496955873
15;52.73;19.0;17.19;29.69;17.97;32.03;34.77;22.07;39.65;26.56;41.02;57.81;64.45;64.84;19.53;0.375;0.018870668721199035;66.8;22.0;32.81;33.59;22.27;37.11;38.67;27.54;44.73;29.69;45.9;61.52;67.38;67.38;21.88;0.36024;0.01937633547306061
16;52.73;19.0;18.75;29.69;18.36;32.81;35.16;22.27;39.84;26.56;41.21;57.81;64.45;65.04;19.53;0.3909;0.01854261887073517;66.8;22.0;34.38;33.59;22.27;37.5;39.06;27.93;44.92;29.69;45.9;61.33;67.19;67.38;21.88;0.3735;0.018821808705329894
17;53.12;20.0;18.75;29.69;18.36;33.2;35.55;22.66;40.04;28.12;41.41;57.81;64.65;65.23;19.53;0.4045;0.018022969388961793;66.8;23.0;35.94;33.59;22.66;37.89;39.45;28.12;45.12;31.25;46.09;61.33;67.38;67.58;21.88;0.39172;0.018265053586959838
18;53.12;20.0;20.31;29.69;18.75;33.59;35.94;22.85;40.43;28.12;41.6;57.62;64.65;65.43;20.31;0.4142;0.017545984756946565;67.19;23.0;35.94;33.59;22.66;37.89;39.84;28.52;45.31;31.25;46.29;61.13;67.38;67.58;21.88;0.40486;0.017730293233394624
19;53.52;21.0;20.31;30.47;19.14;33.98;36.33;23.05;40.62;28.12;41.99;57.81;64.84;65.62;20.31;0.4204;0.017332252633571625;67.19;23.0;35.94;32.81;22.66;38.28;39.84;28.71;45.51;31.25;46.48;61.13;67.38;67.77;21.88;0.41828;0.017264280393123627
20;53.91;21.0;20.31;30.47;19.14;34.38;36.72;23.44;41.02;28.12;42.19;57.81;65.04;65.82;20.31;0.4345;0.016770375847816467;67.19;24.0;37.5;32.81;23.05;38.67;40.23;29.1;45.9;31.25;46.68;61.13;67.38;67.77;21.88;0.43156;0.016790396213531494
21;53.91;22.0;21.88;30.47;19.14;34.77;37.11;23.63;41.21;28.12;42.38;57.81;65.04;66.02;20.31;0.4402;0.01676185655593872;67.19;24.0;37.5;32.81;23.05;38.67;40.62;29.3;46.09;31.25;46.88;61.13;67.58;67.97;21.88;0.44546;0.016380234711170196
22;54.3;22.0;21.88;30.47;19.53;34.77;37.5;23.83;41.6;28.12;42.58;57.81;65.23;66.21;20.31;0.4465;0.016297437453269958;67.19;24.0;39.06;32.81;23.05;39.06;40.62;29.69;46.29;31.25;47.07;61.13;67.58;68.16;21.88;0.45244;0.01596002294063568
23;54.3;22.0;23.44;30.47;19.53;35.16;37.89;24.22;41.99;29.69;42.97;58.01;65.23;66.41;20.31;0.4695;0.015785211420059203;67.58;25.0;39.06;32.81;23.05;39.06;41.02;30.08;46.68;31.25;47.27;61.13;67.58;68.16;21.88;0.46564;0.015564511277675629
24;54.69;23.0;23.44;30.47;19.53;35.55;37.89;24.41;42.19;29.69;43.16;58.01;65.43;66.6;20.31;0.473;0.015595050919055938;67.58;25.0;39.06;32.81;23.05;39.45;41.41;30.27;46.88;31.25;47.46;61.13;67.77;68.36;21.88;0.47302;0.015225139858722687
25;54.69;23.0;23.44;30.47;19.53;35.55;38.28;24.8;42.58;29.69;43.36;58.01;65.62;66.8;20.31;0.4763;0.0154175288438797;67.58;25.0;39.06;32.03;23.05;39.45;41.41;30.66;47.27;31.25;47.85;61.13;67.77;68.55;21.88;0.48784;0.01479336305141449
26;55.08;23.0;25.0;30.47;19.92;35.94;38.67;25.0;42.97;29.69;43.75;58.01;65.82;66.99;20.31;0.4854;0.01520522997379303;67.58;26.0;40.62;32.03;23.05;39.45;41.8;31.05;47.46;31.25;48.05;61.13;67.97;68.75;21.88;0.50002;0.014454266257286071
27;55.08;23.0;25.0;30.47;19.92;36.33;39.06;25.39;43.16;29.69;43.95;58.2;65.82;67.19;20.31;0.4892;0.01499634735584259;67.97;26.0;40.62;32.03;23.05;39.84;41.8;31.25;47.85;31.25;48.24;61.13;67.97;68.75;21.88;0.5086;0.014096177957057953
28;55.47;24.0;25.0;29.69;19.92;36.33;39.06;25.59;43.55;29.69;44.34;58.2;66.02;67.38;20.31;0.4921;0.014831348180770873;67.97;26.0;40.62;32.03;23.05;39.84;42.19;31.64;48.05;31.25;48.63;61.13;68.16;68.95;21.88;0.51988;0.013744935314655303
29;55.47;24.0;25.0;29.69;20.31;36.72;39.45;25.98;43.95;29.69;44.53;58.2;66.21;67.58;20.31;0.5049;0.014519416630268097;67.97;27.0;40.62;31.25;23.05;40.23;42.19;32.03;48.24;31.25;48.83;61.33;68.16;69.14;21.88;0.52768;0.013428387191295623
30;55.86;24.0;26.56;29.69;20.31;36.72;39.84;26.17;44.14;29.69;44.92;58.4;66.21;67.77;20.31;0.5033;0.014534687101840972;67.97;27.0;40.62;31.25;23.05;40.23;42.58;32.42;48.63;29.69;49.02;61.33;68.36;69.34;21.88;0.53814;0.013179906046390534
31;55.86;24.0;26.56;29.69;20.31;37.11;39.84;26.56;44.53;29.69;45.12;58.4;66.41;67.97;20.31;0.5129;0.01426991868019104;67.97;27.0;42.19;31.25;23.05;40.23;42.97;32.62;48.83;29.69;49.41;61.33;68.36;69.34;21.88;0.54676;0.012826706643104552
32;56.25;25.0;26.56;29.69;20.31;37.5;40.23;26.76;44.73;29.69;45.51;58.59;66.6;68.16;20.31;0.5067;0.014764184176921845;67.97;27.0;42.19;31.25;23.44;40.62;42.97;33.01;49.22;29.69;49.61;61.33;68.55;69.53;21.88;0.55704;0.012535601105690002
33;56.25;25.0;26.56;29.69;20.31;37.5;40.62;27.15;45.12;29.69;45.7;58.59;66.6;68.36;20.31;0.5225;0.014155848467350006;68.36;28.0;42.19;31.25;23.44;40.62;43.36;33.4;49.41;29.69;49.8;61.52;68.55;69.73;21.88;0.56738;0.012251992568969727
34;56.64;25.0;28.12;29.69;20.7;37.89;40.62;27.34;45.31;29.69;46.09;58.59;66.8;68.55;20.31;0.5263;0.013854867696762085;68.36;28.0;42.19;30.47;23.05;40.62;43.36;33.59;49.61;29.69;50.2;61.52;68.75;69.92;21.88;0.57598;0.011897405836582184
35;56.64;25.0;28.12;29.69;20.7;37.89;41.02;27.73;45.7;29.69;46.29;58.79;66.99;68.75;20.31;0.5218;0.014191542780399323;68.36;28.0;42.19;30.47;23.05;40.62;43.75;33.98;50.0;29.69;50.39;61.52;68.75;70.12;21.88;0.58304;0.011679440128803254
36;56.64;25.0;28.12;29.69;20.7;37.89;41.41;27.93;45.9;29.69;46.68;58.79;66.99;68.95;20.31;0.5346;0.013750971817970276;68.36;28.0;42.19;30.47;23.05;41.02;43.75;34.18;50.2;29.69;50.78;61.52;68.95;70.12;21.88;0.59072;0.011412099061012268
37;57.03;26.0;28.12;29.69;20.7;38.28;41.41;28.32;46.29;29.69;46.88;58.98;67.19;69.14;20.31;0.5284;0.013904926311969757;68.36;29.0;43.75;30.47;23.05;41.02;44.14;34.57;50.59;29.69;50.98;61.72;68.95;70.31;21.88;0.60402;0.011031633298397065
38;57.03;26.0;28.12;29.69;20.7;38.28;41.8;28.52;46.48;29.69;47.27;58.98;67.38;69.34;20.31;0.5289;0.013762606632709503;68.36;29.0;43.75;30.47;23.05;41.02;44.14;34.96;50.78;29.69;51.17;61.72;69.14;70.51;21.88;0.60844;0.010836243505477905
39;57.03;26.0;29.69;28.91;20.7;38.67;42.19;28.71;46.88;29.69;47.46;59.18;67.38;69.53;20.31;0.531;0.013884184527397156;68.36;29.0;43.75;29.69;23.05;41.41;44.53;35.16;50.98;29.69;51.56;61.72;69.34;70.7;21.09;0.61752;0.010556414532661438
40;57.42;26.0;29.69;28.91;20.7;38.67;42.19;29.1;47.07;29.69;47.85;59.18;67.58;69.73;20.31;0.5485;0.013464777421951294;68.36;29.0;43.75;29.69;23.05;41.41;44.53;35.55;51.17;29.69;51.76;61.91;69.34;70.9;21.09;0.62804;0.010300493487119675
41;57.42;26.0;29.69;28.91;20.7;39.06;42.58;29.3;47.46;29.69;48.05;59.38;67.77;69.92;20.31;0.5355;0.013700115036964416;68.75;30.0;43.75;29.69;23.05;41.41;44.92;35.74;51.56;29.69;52.15;61.91;69.53;70.9;21.09;0.63494;0.010073305584192276
42;57.81;27.0;29.69;28.91;20.7;39.06;42.58;29.49;47.66;29.69;48.44;59.38;67.77;70.12;20.31;0.5488;0.01340732398033142;68.75;30.0;43.75;29.69;23.05;41.41;44.92;36.13;51.76;28.12;52.34;61.91;69.53;71.09;21.09;0.6445;0.009712041858434677
43;57.81;27.0;29.69;28.91;20.7;39.06;42.97;29.88;48.05;29.69;48.63;59.38;67.97;70.31;20.31;0.544;0.013627897071838379;68.75;30.0;43.75;29.69;23.05;41.41;45.31;36.33;51.95;28.12;52.54;62.11;69.73;71.29;21.09;0.65138;0.009525501242876053
44;57.81;27.0;29.69;28.91;20.7;39.45;42.97;30.08;48.24;29.69;49.02;59.57;68.16;70.51;20.31;0.5438;0.013681433701515198;68.75;30.0;43.75;29.69;23.05;41.8;45.31;36.72;52.34;28.12;52.93;62.11;69.73;71.48;21.09;0.66128;0.009253044441938401
45;57.81;27.0;29.69;28.91;21.09;39.45;43.36;30.27;48.44;28.12;49.22;59.57;68.16;70.51;20.31;0.5534;0.01351113291978836;68.75;30.0;43.75;28.91;23.05;41.8;45.7;36.91;52.54;28.12;53.12;62.11;69.92;71.68;21.09;0.66418;0.009120908876657487
46;58.2;27.0;31.25;28.91;21.09;39.45;43.36;30.47;48.83;28.12;49.41;59.77;68.36;70.7;20.31;0.5501;0.013583539760112763;68.75;31.0;43.75;28.91;23.05;41.8;45.7;37.3;52.73;28.12;53.32;62.3;69.92;71.68;21.09;0.67632;0.008802355756759644
47;58.2;27.0;31.25;28.91;21.09;39.45;43.75;30.86;49.02;28.12;49.8;59.77;68.55;70.9;20.31;0.5574;0.013292775368690491;68.75;31.0;43.75;28.91;23.05;41.8;45.7;37.5;52.93;28.12;53.71;62.3;70.12;71.88;21.09;0.68118;0.00856067740559578
48;58.2;27.0;31.25;28.12;21.09;39.84;43.75;31.05;49.22;28.12;50.0;59.96;68.55;71.09;20.31;0.5516;0.013522865736484528;68.75;31.0;43.75;28.91;23.05;41.8;46.09;37.7;53.12;28.12;53.91;62.3;70.12;72.07;21.09;0.6908;0.00834889703989029
49;58.2;28.0;31.25;28.12;21.09;39.84;44.14;31.25;49.41;28.12;50.2;59.96;68.75;71.29;20.31;0.5441;0.013721786630153656;68.75;31.0;43.75;28.91;23.05;41.8;46.09;38.09;53.52;28.12;54.1;62.3;70.31;72.27;21.09;0.69726;0.008118176831007004
