;eval-saturation_classifier-2;eval-saturation_classifier-6;eval-saturation_features-0;eval-saturation_features-10;eval-saturation_features-14;eval-saturation_features-17;eval-saturation_features-20;eval-saturation_features-24;eval-saturation_features-27;eval-saturation_features-3;eval-saturation_features-30;eval-saturation_features-34;eval-saturation_features-37;eval-saturation_features-40;eval-saturation_features-7;test_accuracy;test_loss;train-saturation_classifier-2;train-saturation_classifier-6;train-saturation_features-0;train-saturation_features-10;train-saturation_features-14;train-saturation_features-17;train-saturation_features-20;train-saturation_features-24;train-saturation_features-27;train-saturation_features-3;train-saturation_features-30;train-saturation_features-34;train-saturation_features-37;train-saturation_features-40;train-saturation_features-7;training_accuracy;training_loss
35;17.97;33.0;26.56;24.22;20.31;23.83;35.55;26.95;41.8;18.75;45.51;11.91;2.93;4.3;27.34;0.6458;0.012903486597537995;21.48;42.0;37.5;26.56;32.03;25.78;41.8;40.82;49.41;17.19;55.47;13.67;2.73;5.08;38.28;0.8711;0.0031970132473111154
36;17.97;33.0;26.56;24.22;20.31;24.22;35.94;27.34;42.19;18.75;46.09;12.11;2.73;4.3;27.34;0.6457;0.013329458820819855;21.48;42.0;37.5;26.56;32.03;25.78;41.8;41.21;49.61;17.19;55.86;13.67;2.73;5.08;37.5;0.87874;0.003016464987397194
37;17.97;33.0;26.56;24.22;20.7;24.22;35.94;27.93;42.77;17.19;46.68;12.3;2.73;4.3;28.12;0.6474;0.013269654214382172;21.09;42.0;35.94;25.78;32.03;25.78;41.8;41.41;49.8;15.62;56.05;13.87;2.73;5.08;37.5;0.88148;0.0029631147798895837
38;17.97;33.0;26.56;24.22;20.7;24.22;35.94;28.32;43.16;17.19;47.07;12.3;2.73;4.3;28.12;0.6488;0.013583003902435303;21.09;42.0;35.94;25.78;32.03;25.78;41.41;41.6;50.2;15.62;56.45;13.87;2.73;5.08;37.5;0.89128;0.0027248895007371903
39;17.97;33.0;26.56;24.22;21.09;24.22;36.33;28.71;43.55;17.19;47.66;12.5;2.73;4.3;28.12;0.6502;0.013416088175773621;21.09;42.0;34.38;25.78;32.03;25.39;41.41;41.99;50.39;15.62;56.64;14.06;2.73;4.88;37.5;0.89266;0.002645932591855526
40;17.97;33.0;26.56;24.22;21.48;24.22;36.33;29.1;43.95;17.19;48.05;12.7;2.73;4.3;28.12;0.6425;0.0140619668841362;21.09;42.0;34.38;25.78;32.03;25.39;41.41;42.19;50.59;15.62;57.03;14.06;2.73;4.88;37.5;0.89678;0.002608668870925903
41;17.58;33.0;26.56;24.22;21.48;24.61;36.33;29.3;44.14;17.19;48.63;12.7;2.73;4.3;28.12;0.6515;0.013685401105880738;20.7;42.0;34.38;25.78;32.03;25.39;41.41;42.58;50.78;15.62;57.23;14.06;2.73;4.88;36.72;0.90302;0.0024348644557595253
42;17.58;33.0;26.56;24.22;21.88;24.61;36.33;29.69;44.53;17.19;49.02;12.89;2.73;4.3;28.91;0.6545;0.013951081943511964;20.7;42.0;34.38;25.0;32.03;25.39;41.41;42.77;50.98;15.62;57.42;14.26;2.73;4.88;36.72;0.90548;0.002298924896270037
43;17.58;33.0;26.56;24.22;21.88;24.61;36.72;30.08;44.92;17.19;49.41;13.09;2.73;4.3;28.91;0.6475;0.01411406899690628;20.7;42.0;32.81;25.0;32.03;25.39;41.02;42.97;51.17;15.62;57.81;14.26;2.73;4.88;36.72;0.90858;0.0022583919034898283
44;17.58;33.0;26.56;24.22;22.27;24.61;36.72;30.27;45.31;17.19;49.8;13.09;2.73;4.3;28.91;0.6497;0.014475889039039612;20.7;42.0;32.81;25.0;32.03;25.39;41.02;43.16;51.37;15.62;58.01;14.45;2.73;4.88;36.72;0.91324;0.002153272880464792
45;17.58;34.0;26.56;24.22;22.27;24.61;36.72;30.66;45.51;17.19;50.2;13.28;2.73;4.3;28.91;0.6507;0.014287314331531525;20.31;42.0;32.81;25.0;32.03;25.0;41.02;43.36;51.56;15.62;58.2;14.45;2.73;4.88;36.72;0.91098;0.002188113584816456
46;17.58;34.0;26.56;24.22;22.66;24.61;36.72;31.05;45.9;17.19;50.59;13.28;2.73;4.3;28.91;0.6464;0.014474132406711578;20.31;42.0;32.81;25.0;32.03;25.0;41.02;43.55;51.76;15.62;58.4;14.45;2.54;4.69;36.72;0.91812;0.002055672901123762
47;17.58;34.0;25.0;24.22;22.66;24.61;36.72;31.25;46.29;17.19;50.98;13.48;2.73;4.3;28.91;0.6393;0.015198313748836517;20.31;42.0;32.81;25.0;32.03;25.0;40.62;43.75;51.95;14.06;58.59;14.65;2.54;4.69;35.94;0.91946;0.0020103747415542604
48;17.58;34.0;25.0;24.22;23.05;24.61;36.72;31.64;46.48;17.19;51.37;13.48;2.73;4.3;29.69;0.6482;0.014467500734329224;20.31;42.0;31.25;24.22;32.03;25.0;40.62;43.95;52.15;14.06;58.79;14.65;2.54;4.69;35.94;0.92208;0.0019353133894503118
49;17.58;34.0;25.0;24.22;23.05;24.61;37.11;31.84;46.68;15.62;51.76;13.67;2.73;4.3;29.69;0.6517;0.014178944039344788;20.31;42.0;31.25;24.22;32.03;25.0;40.62;43.95;52.34;14.06;58.98;14.65;2.54;4.69;35.94;0.92466;0.0018818473948538303
