;eval-saturation_classifier-2;eval-saturation_classifier-6;eval-saturation_features-0;eval-saturation_features-10;eval-saturation_features-14;eval-saturation_features-17;eval-saturation_features-20;eval-saturation_features-24;eval-saturation_features-27;eval-saturation_features-3;eval-saturation_features-30;eval-saturation_features-34;eval-saturation_features-37;eval-saturation_features-40;eval-saturation_features-7;test_accuracy;test_loss;train-saturation_classifier-2;train-saturation_classifier-6;train-saturation_features-0;train-saturation_features-10;train-saturation_features-14;train-saturation_features-17;train-saturation_features-20;train-saturation_features-24;train-saturation_features-27;train-saturation_features-3;train-saturation_features-30;train-saturation_features-34;train-saturation_features-37;train-saturation_features-40;train-saturation_features-7;training_accuracy;training_loss
10;19.53;0.0;34.38;32.81;18.75;37.5;34.38;17.97;39.84;43.75;39.84;53.91;52.34;42.19;23.44;0.8;0.05462769192829728;52.34;0.0;59.38;37.5;27.34;44.53;39.84;25.39;45.7;53.12;45.7;58.98;59.38;51.95;29.69;0.7688;0.05994861145019531
11;20.31;0.0;34.38;32.81;18.75;37.5;35.16;17.97;40.23;43.75;39.84;53.91;52.34;41.8;25.0;0.815;0.053370995547622445;51.56;0.0;59.38;35.94;27.34;45.31;39.84;25.39;46.09;56.25;45.7;58.98;58.98;50.78;29.69;0.7718;0.05965277343392372
12;20.31;0.0;37.5;32.81;19.53;38.28;35.16;18.36;40.23;46.88;39.84;53.91;51.95;41.41;25.0;0.803;0.05592174106836319;51.56;0.0;62.5;35.94;28.12;45.31;39.84;25.39;46.09;56.25;45.31;58.98;58.59;50.39;29.69;0.7882;0.05734930297210813
13;20.31;0.0;37.5;32.81;19.53;39.06;35.94;18.75;40.23;46.88;39.84;53.91;51.95;41.02;26.56;0.832;0.051062537141144275;51.56;0.0;62.5;35.94;28.12;45.31;39.84;25.39;46.09;56.25;45.31;58.98;58.2;49.61;29.69;0.7962;0.05621322187781334
14;21.09;0.0;40.62;32.81;20.31;39.06;35.94;19.14;40.62;46.88;40.23;53.91;51.56;40.62;26.56;0.811;0.053392390593886375;50.78;0.0;65.62;35.94;28.12;46.09;39.84;25.78;46.09;56.25;45.31;58.59;57.81;49.22;29.69;0.794;0.056577419153600934
15;21.09;0.0;43.75;32.81;21.09;39.84;36.72;19.14;40.62;46.88;40.23;53.91;51.56;40.62;26.56;0.824;0.05152144102752209;50.78;0.0;65.62;35.94;28.12;46.09;40.62;25.78;46.09;56.25;45.31;58.59;57.42;48.83;31.25;0.7964;0.055095085951685906
16;21.09;0.0;43.75;32.81;21.09;40.62;36.72;19.53;41.02;50.0;40.23;53.91;51.17;40.23;26.56;0.8285;0.04909141569957137;50.0;0.0;68.75;35.94;28.12;46.09;40.62;25.78;46.09;56.25;45.31;58.2;57.03;48.05;31.25;0.8043;0.0538373441554606
17;21.09;0.0;46.88;34.38;21.88;40.62;36.72;19.92;41.02;50.0;40.62;53.52;51.17;39.84;26.56;0.84;0.04988473299518228;50.0;0.0;68.75;35.94;28.12;46.09;40.62;25.78;46.09;56.25;45.31;58.2;57.03;47.66;31.25;0.8063;0.05282872579470277
18;21.88;0.0;50.0;34.38;21.88;41.41;37.5;19.92;41.41;50.0;40.62;53.52;50.78;39.84;28.12;0.83;0.04854247008264065;50.0;0.0;68.75;35.94;28.12;46.09;40.62;25.78;46.09;56.25;45.31;58.2;56.64;47.27;31.25;0.8077;0.053372451873123644
19;21.88;0.0;50.0;34.38;22.66;41.41;37.5;20.31;41.41;50.0;40.62;53.12;50.39;39.45;28.12;0.8355;0.04705364453792572;50.0;0.0;71.88;35.94;28.91;46.88;40.62;25.78;46.09;56.25;45.31;57.81;56.25;46.88;31.25;0.8185;0.050983786252141
