;eval-saturation_classifier-2;eval-saturation_classifier-6;eval-saturation_features-0;eval-saturation_features-11;eval-saturation_features-15;eval-saturation_features-18;eval-saturation_features-22;eval-saturation_features-25;eval-saturation_features-4;eval-saturation_features-8;test_accuracy;test_loss;train-saturation_classifier-2;train-saturation_classifier-6;train-saturation_features-0;train-saturation_features-11;train-saturation_features-15;train-saturation_features-18;train-saturation_features-22;train-saturation_features-25;train-saturation_features-4;train-saturation_features-8;training_accuracy;training_loss
10;34.38;12.0;18.75;43.75;36.72;49.22;50.78;44.53;28.12;29.69;0.3155;0.00529788806438446;46.88;13.0;25.0;50.0;47.66;60.16;58.59;54.69;31.25;34.38;0.2967;0.005408276557922363
11;34.38;12.0;18.75;43.75;37.5;50.78;51.56;43.75;28.12;29.69;0.3271;0.005182165694236756;45.31;13.0;25.0;50.0;48.44;60.94;59.38;53.12;31.25;34.38;0.31272;0.005259826421737671
12;35.94;13.0;18.75;45.31;37.5;52.34;52.34;42.97;28.12;29.69;0.3443;0.005017967462539673;45.31;14.0;25.0;48.44;49.22;62.5;59.38;52.34;31.25;34.38;0.32472;0.005119639554023742
13;35.94;13.0;25.0;45.31;38.28;53.91;53.12;42.97;28.12;31.25;0.3655;0.0048494384765625;45.31;15.0;25.0;48.44;50.0;63.28;60.16;50.78;31.25;34.38;0.33902;0.004988103022575378
14;35.94;14.0;25.0;45.31;39.06;54.69;53.12;42.19;28.12;31.25;0.3632;0.0048585077285766606;45.31;16.0;31.25;48.44;50.0;64.06;60.16;50.0;31.25;34.38;0.35282;0.004851201763153076
15;35.94;14.0;25.0;45.31;39.06;55.47;53.91;42.19;31.25;31.25;0.3855;0.004692170119285584;45.31;16.0;31.25;48.44;50.78;64.84;60.94;49.22;31.25;34.38;0.36546;0.004746794190406799
16;37.5;15.0;25.0;45.31;39.84;57.03;54.69;42.19;31.25;31.25;0.3991;0.004581261682510376;45.31;17.0;31.25;46.88;50.78;65.62;60.94;48.44;31.25;34.38;0.3781;0.004641957602500916
17;37.5;15.0;25.0;45.31;39.84;57.81;55.47;41.41;31.25;31.25;0.4084;0.004559423136711121;45.31;17.0;31.25;46.88;51.56;66.41;61.72;47.66;31.25;34.38;0.38744;0.004542198448181153
18;37.5;15.0;25.0;45.31;40.62;58.59;56.25;41.41;31.25;31.25;0.4134;0.0044479950904846195;45.31;17.0;31.25;46.88;51.56;67.19;61.72;46.88;31.25;34.38;0.39934;0.004460961213111877
19;37.5;16.0;25.0;43.75;41.41;59.38;56.25;41.41;31.25;31.25;0.4181;0.00440280909538269;45.31;18.0;31.25;46.88;52.34;67.97;62.5;46.88;31.25;34.38;0.406;0.004382121629714966
20;37.5;16.0;25.0;43.75;41.41;60.16;57.03;41.41;31.25;31.25;0.425;0.004359069180488586;45.31;18.0;31.25;45.31;52.34;68.75;62.5;46.09;31.25;34.38;0.41774;0.004295454216003418
21;37.5;16.0;31.25;43.75;42.19;60.94;57.81;41.41;31.25;31.25;0.4376;0.004236594963073731;45.31;18.0;31.25;45.31;52.34;68.75;63.28;46.09;31.25;34.38;0.42782;0.004219497911930084
22;39.06;17.0;31.25;43.75;42.19;61.72;58.59;41.41;31.25;31.25;0.4336;0.00428759583234787;45.31;19.0;31.25;45.31;53.12;69.53;63.28;45.31;31.25;34.38;0.434;0.004161044366359711
23;39.06;17.0;31.25;43.75;42.97;62.5;58.59;41.41;31.25;31.25;0.4349;0.004302857613563538;45.31;19.0;31.25;45.31;53.12;69.53;64.06;45.31;31.25;34.38;0.44196;0.0040812733364105225
24;39.06;17.0;31.25;43.75;43.75;62.5;59.38;41.41;31.25;31.25;0.442;0.004197521603107452;45.31;19.0;31.25;45.31;53.12;70.31;64.06;45.31;31.25;34.38;0.4496;0.004008430650234223
25;39.06;17.0;31.25;43.75;43.75;63.28;60.16;41.41;31.25;31.25;0.4452;0.004198800432682038;45.31;20.0;31.25;43.75;53.12;70.31;64.84;44.53;31.25;34.38;0.45868;0.003971618633270264
26;39.06;18.0;31.25;43.75;44.53;64.06;60.16;41.41;31.25;31.25;0.4568;0.004093054223060608;45.31;20.0;31.25;43.75;53.91;71.09;64.84;44.53;31.25;32.81;0.46326;0.003897794518470764
27;39.06;18.0;31.25;43.75;44.53;64.06;60.94;41.41;31.25;31.25;0.473;0.003956808948516846;45.31;20.0;31.25;43.75;53.91;71.09;64.84;44.53;31.25;32.81;0.4686;0.0038662694001197814
28;39.06;18.0;31.25;42.19;45.31;64.84;60.94;41.41;31.25;31.25;0.4637;0.004067675840854644;45.31;20.0;31.25;43.75;53.91;71.09;65.62;44.53;31.25;32.81;0.47544;0.003798626866340637
29;39.06;18.0;31.25;42.19;45.31;65.62;61.72;41.41;31.25;31.25;0.4694;0.003995283377170563;45.31;21.0;31.25;43.75;53.91;71.88;65.62;44.53;31.25;32.81;0.48028;0.003767178270816803
30;39.06;18.0;31.25;42.19;46.09;65.62;61.72;41.41;31.25;31.25;0.4623;0.0040918899297714235;45.31;21.0;31.25;43.75;54.69;71.88;65.62;44.53;31.25;32.81;0.48332;0.0036989194440841676
31;39.06;18.0;31.25;42.19;46.09;66.41;62.5;42.19;31.25;31.25;0.4719;0.003993649804592133;45.31;21.0;31.25;43.75;54.69;71.88;66.41;44.53;31.25;32.81;0.49376;0.0036539150142669676
32;39.06;19.0;31.25;42.19;46.88;66.41;62.5;42.19;31.25;29.69;0.4619;0.004107325530052185;45.31;21.0;31.25;43.75;54.69;71.88;66.41;44.53;31.25;32.81;0.49686;0.0036023651695251467
33;39.06;19.0;31.25;42.19;46.88;67.19;62.5;42.19;31.25;29.69;0.4823;0.003926082324981689;45.31;21.0;37.5;42.19;54.69;72.66;66.41;44.53;31.25;32.81;0.5035;0.003565231237411499
34;39.06;19.0;31.25;42.19;46.88;67.19;63.28;42.19;31.25;29.69;0.4802;0.003913584554195404;45.31;21.0;37.5;42.19;54.69;72.66;67.19;44.53;31.25;32.81;0.50838;0.0035229443550109864
35;39.06;19.0;31.25;42.19;47.66;67.97;63.28;42.19;31.25;29.69;0.4934;0.0038052557229995725;45.31;22.0;37.5;42.19;55.47;72.66;67.19;44.53;31.25;32.81;0.51468;0.0034790448880195617
36;40.62;19.0;31.25;42.19;47.66;67.97;63.28;42.19;31.25;29.69;0.4903;0.0038097598671913147;45.31;22.0;37.5;42.19;55.47;72.66;67.19;44.53;31.25;31.25;0.51804;0.0034381484866142275
37;40.62;19.0;31.25;42.19;47.66;68.75;64.06;42.97;31.25;29.69;0.4845;0.003921200299263;45.31;22.0;37.5;42.19;55.47;73.44;67.19;44.53;31.25;31.25;0.52372;0.00340048449754715
38;40.62;19.0;31.25;42.19;48.44;68.75;64.06;42.97;31.25;29.69;0.4933;0.003860094106197357;45.31;22.0;37.5;42.19;55.47;73.44;67.97;44.53;31.25;31.25;0.52632;0.0033669735050201417
39;40.62;19.0;31.25;42.19;48.44;68.75;64.06;42.97;31.25;29.69;0.4852;0.003911318290233612;45.31;22.0;37.5;42.19;55.47;73.44;67.97;45.31;31.25;31.25;0.53128;0.0033280329132080078
40;40.62;20.0;31.25;40.62;48.44;69.53;64.84;43.75;31.25;29.69;0.5018;0.003834080421924591;45.31;22.0;37.5;40.62;55.47;73.44;67.97;45.31;31.25;31.25;0.5344;0.0032979859709739686
41;40.62;20.0;31.25;40.62;48.44;69.53;64.84;43.75;31.25;29.69;0.5022;0.0037892897248268127;45.31;22.0;37.5;40.62;55.47;74.22;67.97;45.31;31.25;31.25;0.5408;0.0032575705289840697
42;40.62;20.0;31.25;40.62;49.22;69.53;64.84;43.75;31.25;29.69;0.486;0.003963212597370148;45.31;23.0;37.5;40.62;55.47;74.22;68.75;45.31;31.25;31.25;0.54364;0.003227994813919067
43;40.62;20.0;31.25;40.62;49.22;70.31;65.62;43.75;31.25;29.69;0.5055;0.0037629773378372194;45.31;23.0;37.5;40.62;56.25;74.22;68.75;45.31;31.25;31.25;0.55282;0.003188856086730957
44;40.62;20.0;31.25;40.62;49.22;70.31;65.62;44.53;31.25;29.69;0.4955;0.0038813836574554442;45.31;23.0;37.5;40.62;56.25;74.22;68.75;46.09;31.25;31.25;0.55568;0.0031433234286308287
45;40.62;20.0;31.25;40.62;50.0;70.31;65.62;44.53;31.25;29.69;0.503;0.003811666524410248;45.31;23.0;37.5;40.62;56.25;74.22;68.75;46.09;31.25;31.25;0.55716;0.0031024680733680726
46;40.62;20.0;31.25;40.62;50.0;71.09;65.62;44.53;31.25;29.69;0.5085;0.003759946620464325;45.31;23.0;37.5;40.62;56.25;75.0;68.75;46.09;31.25;31.25;0.5573;0.0030929966616630553
47;40.62;20.0;31.25;40.62;50.0;71.09;66.41;45.31;31.25;29.69;0.5097;0.0037637182474136353;46.88;23.0;37.5;40.62;56.25;75.0;68.75;46.09;31.25;31.25;0.56166;0.003078325707912445
48;40.62;20.0;31.25;40.62;50.78;71.09;66.41;45.31;31.25;29.69;0.5074;0.0038276435852050783;46.88;23.0;37.5;39.06;56.25;75.0;69.53;46.88;31.25;29.69;0.56352;0.003040173897743225
49;40.62;20.0;31.25;40.62;50.78;71.88;66.41;45.31;28.12;28.12;0.5063;0.0037913479566574096;46.88;23.0;37.5;39.06;56.25;75.0;69.53;46.88;31.25;29.69;0.57208;0.003001173470020294
