;eval-saturation_classifier-2;eval-saturation_classifier-6;eval-saturation_features-0;eval-saturation_features-10;eval-saturation_features-14;eval-saturation_features-17;eval-saturation_features-21;eval-saturation_features-24;eval-saturation_features-28;eval-saturation_features-3;eval-saturation_features-31;eval-saturation_features-7;test_accuracy;test_loss;train-saturation_classifier-2;train-saturation_classifier-6;train-saturation_features-0;train-saturation_features-10;train-saturation_features-14;train-saturation_features-17;train-saturation_features-21;train-saturation_features-24;train-saturation_features-28;train-saturation_features-3;train-saturation_features-31;train-saturation_features-7;training_accuracy;training_loss
10;25.0;29.0;21.88;17.19;10.94;16.8;13.67;23.24;9.57;23.44;5.86;17.97;0.5462;0.012669224321842193;39.45;39.0;46.88;25.78;26.17;27.34;29.88;43.36;15.43;31.25;10.74;38.28;0.5945;0.011074656169414521
11;25.78;30.0;23.44;17.97;11.33;17.19;14.45;24.8;9.96;23.44;6.05;18.75;0.5644;0.012747236907482147;39.45;40.0;48.44;25.78;26.56;27.34;30.86;44.34;15.62;29.69;10.94;39.06;0.61496;0.010451909091472625
12;26.95;31.0;23.44;17.97;12.11;17.58;15.43;26.37;10.35;21.88;6.25;18.75;0.5829;0.011870191812515259;39.84;41.0;48.44;25.78;26.95;26.95;31.84;45.31;15.82;28.12;11.13;39.06;0.63074;0.009902222886085511
13;28.12;32.0;25.0;17.97;12.5;17.97;16.21;27.93;10.74;21.88;6.45;19.53;0.5817;0.011999853718280792;39.84;42.0;48.44;25.78;27.73;26.95;32.81;46.29;16.02;26.56;11.52;39.84;0.65374;0.009297660061120988
14;28.52;32.0;25.0;18.75;12.89;18.36;16.99;29.3;11.13;21.88;6.64;20.31;0.5844;0.012104203188419342;40.23;43.0;48.44;25.78;28.12;26.95;33.79;47.27;16.41;25.0;11.52;40.62;0.66834;0.008786659300327302
15;29.3;33.0;26.56;18.75;13.28;18.75;17.77;30.47;11.52;20.31;6.84;21.09;0.5829;0.012252560889720918;40.23;43.0;48.44;25.78;28.52;26.95;34.77;48.05;16.6;25.0;11.91;40.62;0.68752;0.00822722844362259
16;30.08;33.0;26.56;19.53;13.67;19.14;18.55;31.84;11.91;20.31;7.03;21.88;0.614;0.011334682047367097;40.23;44.0;48.44;25.0;28.91;26.95;35.55;48.83;16.99;23.44;12.11;41.41;0.70196;0.00784466298699379
17;30.47;34.0;26.56;19.53;14.06;19.53;19.34;33.2;12.3;20.31;7.23;21.88;0.6098;0.011517753779888153;40.62;44.0;48.44;25.0;29.3;26.95;36.33;49.61;17.19;21.88;12.5;41.41;0.71778;0.00732685723900795
18;30.86;34.0;26.56;20.31;14.45;19.92;20.31;34.38;12.7;18.75;7.62;22.66;0.6265;0.011201430678367614;40.62;45.0;48.44;25.0;29.69;27.34;37.3;50.39;17.58;20.31;12.89;42.19;0.73128;0.006950713933706283
19;31.25;34.0;26.56;20.31;14.84;19.92;21.09;35.35;13.09;18.75;7.81;23.44;0.6219;0.01128835382461548;40.62;45.0;48.44;25.0;29.69;27.34;38.09;51.17;17.97;20.31;13.28;42.19;0.74326;0.006582268317937851
20;32.03;35.0;28.12;20.31;15.23;20.31;21.88;36.52;13.48;18.75;8.01;23.44;0.6216;0.011601836955547333;41.02;45.0;46.88;24.22;30.08;27.34;38.87;51.76;18.36;18.75;13.48;42.19;0.76056;0.006133662997484207
21;32.42;35.0;28.12;20.31;15.62;20.7;22.46;37.5;13.87;18.75;8.2;24.22;0.6314;0.011225733578205109;41.02;46.0;46.88;24.22;30.47;27.34;39.45;52.34;18.55;18.75;13.87;42.19;0.7737;0.005811072748303414
22;32.81;35.0;28.12;20.31;16.02;21.09;23.24;38.48;14.26;18.75;8.59;25.0;0.6284;0.011344051814079284;41.02;46.0;46.88;24.22;30.86;27.34;40.23;52.93;18.95;17.19;14.26;42.19;0.7849;0.005470924653410912
23;33.2;36.0;28.12;20.31;16.41;21.09;24.02;39.45;14.65;17.19;8.79;25.0;0.637;0.011626422441005707;41.02;46.0;46.88;24.22;30.86;27.34;40.82;53.52;19.14;17.19;14.45;42.19;0.79802;0.005101658567786217
24;33.59;36.0;28.12;20.31;16.8;21.48;24.61;40.43;14.84;17.19;8.98;25.78;0.6345;0.011786987829208374;41.41;47.0;45.31;23.44;31.25;27.34;41.41;54.1;19.53;17.19;14.84;42.19;0.80332;0.004878647398948669
25;33.59;36.0;28.12;20.31;17.19;21.48;25.39;41.21;15.23;17.19;9.38;25.78;0.6265;0.012292230975627899;41.41;47.0;45.31;23.44;31.64;27.34;41.99;54.49;19.73;15.62;15.04;42.19;0.81488;0.004622264678478241
26;33.98;36.0;29.69;21.09;17.58;21.88;25.98;41.99;15.62;17.19;9.57;26.56;0.6396;0.011771462774276733;41.41;47.0;45.31;23.44;31.64;27.34;42.58;54.88;19.92;15.62;15.43;42.19;0.8268;0.004334518766403199
27;34.38;36.0;28.12;21.09;17.97;22.27;26.56;42.77;16.02;17.19;9.77;26.56;0.6419;0.011936623150110244;41.8;47.0;43.75;23.44;31.64;27.34;42.97;55.27;20.31;15.62;15.62;42.19;0.83524;0.004058609884977341
28;34.38;37.0;29.69;21.09;18.36;22.27;27.15;43.36;16.21;15.62;10.16;27.34;0.6381;0.012390863645076751;41.8;48.0;43.75;22.66;32.03;27.34;43.55;55.66;20.51;15.62;15.82;42.19;0.84562;0.0038206908112764356
29;34.77;37.0;29.69;21.09;18.75;22.66;27.73;44.14;16.6;15.62;10.35;27.34;0.6451;0.011931698524951935;41.8;48.0;43.75;22.66;32.03;27.34;43.95;56.05;20.9;14.06;16.21;42.19;0.84992;0.003623583212196827
30;34.77;37.0;29.69;21.09;19.14;22.66;28.32;44.73;16.8;15.62;10.74;27.34;0.6415;0.012372495782375335;41.8;48.0;43.75;22.66;32.03;27.34;44.34;56.25;21.09;14.06;16.41;42.19;0.86038;0.0033873840492963793
31;35.16;37.0;29.69;21.09;19.14;23.05;28.91;45.31;16.99;15.62;10.94;28.12;0.6386;0.013056301760673523;42.19;48.0;42.19;22.66;32.42;27.34;44.73;56.64;21.29;14.06;16.8;42.19;0.8654;0.003284757322669029
32;35.16;37.0;29.69;21.09;19.53;23.05;29.49;45.9;17.38;15.62;11.33;28.12;0.6489;0.01264196298122406;42.19;48.0;42.19;21.88;32.42;27.34;45.12;57.03;21.48;14.06;16.99;42.19;0.87516;0.003065101644396782
33;35.55;37.0;29.69;21.09;19.92;23.05;29.88;46.48;17.58;15.62;11.52;28.12;0.6558;0.012473139011859894;42.19;48.0;42.19;21.88;32.42;27.34;45.51;57.23;21.68;14.06;17.19;42.19;0.87822;0.0029521105006337168
34;35.55;37.0;29.69;21.09;20.31;23.44;30.47;47.07;17.97;14.06;11.72;28.91;0.6541;0.012858204984664917;42.58;48.0;42.19;21.88;32.42;26.95;45.9;57.62;21.88;14.06;17.58;42.19;0.88326;0.0027980783104896547
35;35.94;38.0;29.69;21.09;20.7;23.44;30.86;47.46;18.16;14.06;12.11;28.91;0.6529;0.012748118996620178;42.58;48.0;40.62;21.88;32.42;26.95;46.29;57.81;22.07;14.06;17.77;42.19;0.88992;0.0026601499405503274
36;35.94;38.0;29.69;21.09;20.7;23.44;31.45;48.05;18.36;14.06;12.3;28.91;0.6487;0.013219614624977111;42.58;48.0;40.62;21.09;32.81;26.95;46.48;58.01;22.27;12.5;17.97;42.19;0.89622;0.0025227067756652833
37;36.33;38.0;29.69;21.09;21.09;23.83;31.84;48.44;18.75;14.06;12.5;29.69;0.6486;0.013147703117132186;42.58;49.0;40.62;21.09;32.81;26.95;46.88;58.2;22.46;12.5;18.16;42.19;0.90048;0.002428907373994589
38;36.33;38.0;29.69;21.09;21.48;23.83;32.23;48.83;18.95;14.06;12.7;29.69;0.6429;0.013677799701690673;42.97;49.0;40.62;21.09;32.81;26.95;47.27;58.4;22.66;12.5;18.36;42.19;0.90162;0.002352820168733597
39;36.72;38.0;29.69;21.09;21.88;23.83;32.81;49.22;19.14;14.06;13.09;29.69;0.6556;0.013644390273094177;42.97;49.0;39.06;21.09;32.81;26.56;47.46;58.59;22.85;12.5;18.55;42.19;0.90386;0.0023147271475195885
40;36.72;38.0;29.69;21.09;21.88;23.83;33.2;49.61;19.34;14.06;13.28;29.69;0.6536;0.013460126626491547;42.97;49.0;39.06;21.09;32.81;26.56;47.66;58.79;23.05;12.5;18.75;41.41;0.90778;0.0021897063924372195
41;36.72;38.0;28.12;21.09;22.27;23.83;33.59;50.0;19.53;14.06;13.48;30.47;0.6543;0.01375662019252777;42.97;49.0;39.06;21.09;32.81;26.56;48.05;58.98;23.24;12.5;18.95;41.41;0.91172;0.002130640728622675
42;36.72;38.0;28.12;21.09;22.27;23.83;33.98;50.39;19.73;12.5;13.87;30.47;0.6501;0.01389322166442871;42.97;49.0;39.06;21.09;32.81;26.56;48.24;58.98;23.44;12.5;19.14;41.41;0.91768;0.001983547727316618
43;37.11;39.0;28.12;21.09;22.66;23.83;34.18;50.78;20.12;12.5;14.06;30.47;0.6637;0.013703600323200225;43.36;49.0;39.06;20.31;32.81;26.17;48.44;59.18;23.63;12.5;19.34;41.41;0.92044;0.0019413833147287369
44;37.11;39.0;28.12;21.09;23.05;23.83;34.57;50.98;20.31;12.5;14.26;30.47;0.6595;0.01407100749015808;43.36;49.0;37.5;20.31;32.81;26.17;48.63;59.38;23.83;12.5;19.53;41.41;0.92306;0.0018263017450273037
45;37.11;39.0;28.12;21.09;23.05;24.22;34.96;51.37;20.51;12.5;14.45;30.47;0.6628;0.014140934133529664;43.36;49.0;37.5;20.31;32.81;26.17;48.83;59.38;24.02;12.5;19.73;41.41;0.92438;0.0017900439934432507
46;37.11;39.0;28.12;21.09;23.44;24.22;35.35;51.56;20.7;12.5;14.65;31.25;0.6638;0.013868052208423614;43.36;49.0;37.5;20.31;32.81;25.78;49.02;59.57;24.22;12.5;19.92;40.62;0.9276;0.0017338647674024106
47;37.5;39.0;28.12;21.09;23.44;24.22;35.74;51.95;20.9;12.5;14.84;31.25;0.6562;0.014395584189891815;43.36;50.0;37.5;20.31;32.81;25.78;49.22;59.77;24.41;12.5;20.12;40.62;0.93076;0.0016703774431347847
48;37.5;39.0;28.12;21.09;23.44;24.22;35.94;52.15;21.29;12.5;15.23;31.25;0.6615;0.014129196655750275;43.75;50.0;37.5;20.31;32.81;25.78;49.41;59.77;24.61;12.5;20.31;40.62;0.92918;0.0016918770246207714
49;37.5;39.0;28.12;21.09;23.83;24.22;36.33;52.34;21.48;12.5;15.43;31.25;0.6531;0.014440837931632996;43.75;50.0;35.94;19.53;32.81;25.78;49.61;59.96;24.8;10.94;20.51;40.62;0.92936;0.00167681886151433
