;eval-saturation_classifier-2;eval-saturation_classifier-6;eval-saturation_features-0;eval-saturation_features-10;eval-saturation_features-14;eval-saturation_features-17;eval-saturation_features-21;eval-saturation_features-24;eval-saturation_features-28;eval-saturation_features-3;eval-saturation_features-31;eval-saturation_features-7;test_accuracy;test_loss;train-saturation_classifier-2;train-saturation_classifier-6;train-saturation_features-0;train-saturation_features-10;train-saturation_features-14;train-saturation_features-17;train-saturation_features-21;train-saturation_features-24;train-saturation_features-28;train-saturation_features-3;train-saturation_features-31;train-saturation_features-7;training_accuracy;training_loss
20;35.94;21.0;18.75;34.38;27.34;42.19;35.55;57.03;45.7;43.75;29.3;32.81;0.5171;0.0036005779266357423;43.75;23.0;21.88;34.38;34.38;46.88;50.39;67.58;54.3;43.75;36.72;35.94;0.58256;0.0028899199318885805
21;35.94;21.0;18.75;34.38;27.34;42.19;35.94;57.81;46.09;43.75;29.3;32.81;0.5326;0.0035374265432357786;44.53;24.0;21.88;34.38;34.38;46.88;50.78;67.97;54.69;43.75;36.72;35.94;0.59284;0.002806711001396179
22;36.72;21.0;18.75;34.38;28.12;42.19;36.33;58.2;46.48;43.75;30.08;32.81;0.5393;0.003452975010871887;44.53;24.0;21.88;34.38;35.16;46.88;51.17;68.36;55.08;43.75;36.72;35.94;0.60448;0.002711197159290314
23;37.5;22.0;18.75;32.81;28.12;42.19;36.72;58.98;47.27;43.75;30.47;32.81;0.5507;0.0033319515109062193;45.31;24.0;21.88;32.81;35.16;46.88;51.56;68.75;55.47;43.75;36.72;34.38;0.6127;0.0026501998662948607
24;37.5;22.0;18.75;32.81;28.12;42.19;37.11;59.77;47.66;43.75;30.47;32.81;0.5316;0.0036076990485191347;45.31;25.0;21.88;32.81;35.16;46.09;51.95;69.53;55.86;43.75;37.11;35.94;0.62786;0.002529460253715515
25;38.28;22.0;18.75;32.81;28.91;42.19;37.89;60.55;48.44;43.75;30.86;32.81;0.5437;0.00341886967420578;45.31;25.0;21.88;32.81;35.16;46.09;52.34;69.92;56.25;43.75;37.11;35.94;0.6324;0.002481557900905609
26;38.28;22.0;18.75;32.81;28.91;42.19;38.28;60.94;48.83;43.75;31.25;32.81;0.5518;0.003427851092815399;46.09;25.0;21.88;32.81;35.16;46.09;52.73;70.31;56.64;43.75;37.11;35.94;0.64482;0.002401176199913025
27;39.06;23.0;18.75;32.81;28.91;42.19;38.67;61.33;49.61;43.75;31.64;34.38;0.5545;0.003353789472579956;46.09;26.0;21.88;32.81;35.16;46.09;53.12;70.7;57.03;43.75;37.5;35.94;0.65126;0.0023455372262001038
28;39.06;23.0;18.75;32.81;28.91;42.19;39.06;62.11;50.0;43.75;32.42;34.38;0.5588;0.0033176855087280275;46.09;26.0;21.88;32.81;35.16;45.31;53.52;70.7;57.42;43.75;37.89;35.94;0.66212;0.002258748118877411
29;39.84;23.0;18.75;32.81;29.69;42.19;39.45;62.5;50.78;43.75;32.81;34.38;0.5465;0.0035814452648162843;46.88;26.0;21.88;32.81;35.16;45.31;53.91;71.09;57.81;43.75;37.89;35.94;0.67172;0.002202357585430145
30;40.62;23.0;18.75;32.81;29.69;42.19;39.84;62.89;51.17;43.75;33.2;34.38;0.5588;0.0034283525824546812;46.88;27.0;21.88;31.25;35.16;45.31;53.91;71.48;58.2;43.75;38.28;35.94;0.67782;0.0021489593541622162
31;40.62;23.0;18.75;32.81;29.69;42.19;40.23;63.28;51.95;43.75;33.59;34.38;0.5615;0.0034445629715919497;47.66;27.0;21.88;31.25;35.94;45.31;54.3;71.48;58.59;43.75;38.28;35.94;0.68774;0.0020566464042663575
32;40.62;24.0;18.75;32.81;30.47;42.19;40.62;63.67;52.34;43.75;33.98;34.38;0.5705;0.0034827162861824036;47.66;27.0;25.0;31.25;35.94;45.31;54.69;71.88;58.98;43.75;38.67;35.94;0.6954;0.0020107828187942503
33;41.41;24.0;18.75;32.81;30.47;42.19;41.02;64.06;53.12;43.75;34.38;34.38;0.5776;0.003359838581085205;48.44;27.0;25.0;31.25;35.94;44.53;55.08;72.27;59.38;43.75;39.06;35.94;0.70336;0.001947557191848755
34;41.41;24.0;18.75;32.81;30.47;42.19;41.8;64.84;53.52;43.75;34.77;34.38;0.5729;0.003403800320625305;48.44;28.0;25.0;31.25;35.94;44.53;55.47;72.27;59.77;43.75;39.06;35.94;0.71032;0.001890172483921051
35;42.19;24.0;18.75;32.81;30.47;42.19;42.19;65.23;53.91;43.75;35.16;34.38;0.5722;0.0034218281626701356;48.44;28.0;25.0;31.25;35.94;44.53;55.47;72.66;60.16;43.75;39.45;35.94;0.71636;0.0018461008512973786
36;42.19;24.0;21.88;32.81;30.47;42.19;42.58;65.62;54.69;43.75;35.55;34.38;0.5699;0.0034544267654418944;49.22;28.0;25.0;31.25;35.94;44.53;55.86;72.66;60.55;43.75;39.84;35.94;0.72328;0.0018009981763362885
37;42.97;25.0;21.88;32.81;30.47;42.97;42.97;66.02;55.08;43.75;35.94;34.38;0.5794;0.00343363801240921;49.22;28.0;25.0;31.25;35.94;44.53;56.25;73.05;60.55;43.75;40.23;35.94;0.73358;0.0017274438953399657
38;42.97;25.0;21.88;32.81;30.47;42.97;43.36;66.41;55.47;43.75;36.33;34.38;0.5791;0.0034294841051101684;49.22;29.0;25.0;31.25;35.94;43.75;56.25;73.05;60.94;43.75;40.23;35.94;0.73938;0.0016865717470645905
39;42.97;25.0;21.88;32.81;31.25;42.97;43.75;66.8;55.86;43.75;36.72;34.38;0.5684;0.0037058056473731993;50.0;29.0;25.0;31.25;35.94;43.75;56.64;73.44;61.33;43.75;40.62;35.94;0.7467;0.0016290801751613617
40;43.75;25.0;21.88;32.81;31.25;42.97;44.14;66.8;56.25;43.75;37.11;34.38;0.5869;0.0033713377594947816;50.0;29.0;25.0;29.69;35.94;43.75;57.03;73.44;61.72;43.75;41.02;35.94;0.75134;0.0015817816317081452
41;43.75;25.0;21.88;32.81;31.25;42.97;44.53;67.19;56.64;43.75;37.5;34.38;0.5772;0.0035753313899040224;50.0;29.0;25.0;29.69;35.94;43.75;57.03;73.44;62.11;43.75;41.02;35.94;0.76204;0.0015306904447078705
42;44.53;25.0;21.88;32.81;31.25;42.97;44.92;67.58;57.03;43.75;37.89;34.38;0.585;0.0034786811590194703;50.78;29.0;25.0;29.69;35.94;43.75;57.42;73.83;62.5;43.75;41.41;35.94;0.76574;0.0014806080317497253
43;44.53;26.0;21.88;32.81;31.25;42.97;44.92;67.58;57.42;43.75;38.28;34.38;0.5835;0.003492590701580048;50.78;30.0;25.0;29.69;35.94;42.97;57.42;73.83;62.89;43.75;41.8;35.94;0.77324;0.001444113394021988
44;44.53;26.0;21.88;31.25;31.25;42.97;45.31;67.97;57.81;43.75;38.67;34.38;0.5842;0.003611756765842438;50.78;30.0;25.0;29.69;35.16;42.97;57.81;74.22;62.89;40.62;42.19;35.94;0.78178;0.0013859712398052216
45;45.31;26.0;25.0;31.25;32.03;42.97;45.7;68.36;58.2;43.75;39.06;34.38;0.5815;0.0035826563835144043;51.56;30.0;25.0;29.69;35.16;42.97;57.81;74.22;63.28;40.62;42.19;35.94;0.78486;0.0013659604680538178
46;45.31;26.0;25.0;31.25;32.03;42.97;46.09;68.36;58.59;40.62;39.06;34.38;0.5851;0.00358153772354126;51.56;30.0;25.0;29.69;35.16;42.97;58.2;74.22;63.67;40.62;42.58;35.94;0.79104;0.0013272406685352325
47;45.31;26.0;25.0;31.25;32.03;42.97;46.48;68.75;58.98;40.62;39.45;34.38;0.5844;0.0036047444701194763;51.56;30.0;28.12;29.69;35.16;42.97;58.2;74.22;64.06;40.62;42.97;35.94;0.79658;0.0012750385534763336
48;45.31;26.0;25.0;31.25;32.03;42.19;46.48;69.14;59.38;43.75;39.84;34.38;0.5855;0.0036345455408096313;51.56;30.0;28.12;29.69;35.16;42.19;58.59;74.61;64.06;40.62;42.97;35.94;0.80304;0.0012343781685829162
49;46.09;26.0;25.0;31.25;32.03;42.19;46.88;69.14;59.77;40.62;40.23;34.38;0.5924;0.0035792123913764955;52.34;30.0;28.12;29.69;35.16;42.19;58.59;74.61;64.45;40.62;43.36;35.94;0.80644;0.001209385650753975
