;eval-saturation_classifier-2;eval-saturation_classifier-6;eval-saturation_features-0;eval-saturation_features-10;eval-saturation_features-14;eval-saturation_features-17;eval-saturation_features-21;eval-saturation_features-24;eval-saturation_features-28;eval-saturation_features-3;eval-saturation_features-31;eval-saturation_features-7;test_accuracy;test_loss;train-saturation_classifier-2;train-saturation_classifier-6;train-saturation_features-0;train-saturation_features-10;train-saturation_features-14;train-saturation_features-17;train-saturation_features-21;train-saturation_features-24;train-saturation_features-28;train-saturation_features-3;train-saturation_features-31;train-saturation_features-7;training_accuracy;training_loss
15;44.53;21.0;37.5;34.38;26.56;46.88;27.34;49.22;58.2;40.62;66.8;34.38;0.4695;0.0611847922205925;57.81;25.0;65.62;35.94;35.16;53.12;39.84;58.59;63.28;46.88;70.7;39.06;0.42938;0.06701232458353043
16;44.53;21.0;40.62;34.38;27.34;46.88;28.12;50.0;58.59;43.75;67.19;34.38;0.4596;0.0618188636302948;57.81;25.0;65.62;35.94;35.16;53.12;40.23;58.98;63.28;46.88;71.09;39.06;0.43596;0.06603590758562088
17;45.31;22.0;40.62;34.38;27.34;47.66;28.52;50.78;58.59;43.75;67.58;34.38;0.4857;0.059178400564193726;57.81;26.0;65.62;35.94;35.16;53.91;41.02;59.77;63.28;46.88;71.09;39.06;0.44938;0.06422376057863236
18;45.31;22.0;40.62;34.38;28.12;47.66;28.91;51.17;58.98;43.75;67.58;35.94;0.5015;0.05748516196012497;57.81;26.0;65.62;35.94;35.16;53.91;41.41;60.16;63.67;46.88;71.48;39.06;0.45836;0.06264589443206788
19;46.09;22.0;40.62;34.38;28.12;48.44;29.69;51.95;58.98;43.75;67.97;35.94;0.5108;0.056012158674001694;57.81;26.0;65.62;34.38;35.16;53.91;42.19;60.94;63.67;46.88;71.48;40.62;0.4685;0.06119020406961441
20;46.09;23.0;40.62;32.81;28.12;48.44;30.08;52.73;59.38;43.75;68.36;35.94;0.5127;0.055616483592987064;57.81;27.0;65.62;34.38;35.16;53.91;42.58;61.33;63.67;46.88;71.48;40.62;0.48168;0.05986873661994934
21;46.88;23.0;43.75;32.81;28.12;48.44;30.47;53.12;59.38;43.75;68.36;35.94;0.5074;0.056125649118423465;57.81;27.0;65.62;34.38;35.16;53.91;42.97;61.72;64.06;46.88;71.88;40.62;0.48708;0.05869188211679459
22;46.88;23.0;43.75;32.81;28.91;49.22;31.25;53.52;59.77;43.75;68.75;35.94;0.5146;0.054525747901201245;57.81;27.0;65.62;34.38;35.16;53.91;43.75;62.11;64.06;46.88;71.88;40.62;0.49602;0.057436469695568086
23;47.66;23.0;43.75;32.81;28.91;49.22;31.64;54.3;59.77;43.75;69.14;37.5;0.5167;0.055152801537513736;57.81;28.0;65.62;32.81;35.16;53.91;44.14;62.5;64.06;46.88;72.27;40.62;0.50746;0.05631968314886093
24;47.66;24.0;43.75;32.81;28.91;49.22;32.03;54.69;59.77;43.75;69.14;37.5;0.5326;0.053144621628522876;57.81;28.0;65.62;32.81;35.16;53.91;44.53;62.89;64.06;46.88;72.27;40.62;0.51362;0.05501036604523659
25;47.66;24.0;43.75;32.81;28.91;50.0;32.42;55.08;60.16;43.75;69.53;37.5;0.5399;0.052398930764198305;57.81;28.0;65.62;32.81;35.16;53.91;44.92;63.67;64.06;46.88;72.27;40.62;0.52436;0.05397756936073303
26;48.44;24.0;43.75;32.81;29.69;50.0;32.81;55.86;60.16;43.75;69.53;37.5;0.5429;0.05184787945747375;57.81;28.0;65.62;32.81;35.16;53.91;45.31;64.06;64.45;46.88;72.27;40.62;0.52876;0.053193609244823456
27;48.44;24.0;43.75;32.81;29.69;50.0;33.2;56.25;60.16;43.75;69.53;37.5;0.5457;0.05131873286962509;57.81;28.0;65.62;32.81;35.16;53.91;45.7;64.45;64.45;46.88;72.66;40.62;0.5356;0.052583839746713636
28;48.44;24.0;43.75;32.81;29.69;50.78;33.59;56.64;60.16;43.75;69.92;37.5;0.543;0.052441891014575956;58.59;29.0;65.62;32.81;35.16;53.91;46.09;64.45;64.45;46.88;72.66;40.62;0.54402;0.051217228736877445
29;49.22;25.0;43.75;32.81;29.69;50.78;33.98;57.03;60.55;43.75;69.92;37.5;0.5579;0.050128547126054766;58.59;29.0;65.62;31.25;35.16;53.91;46.48;64.84;64.45;46.88;72.66;40.62;0.554;0.05011572418570519
30;49.22;25.0;43.75;31.25;29.69;50.78;34.38;57.42;60.55;43.75;70.31;37.5;0.5588;0.05006317082047462;58.59;29.0;62.5;31.25;35.16;53.91;46.88;65.23;64.45;46.88;73.05;40.62;0.55868;0.04947812389731407
31;49.22;25.0;43.75;31.25;29.69;50.78;34.77;57.81;60.55;43.75;70.31;37.5;0.5679;0.04891285009384155;58.59;29.0;62.5;31.25;35.16;53.12;46.88;65.62;64.45;46.88;73.05;40.62;0.56434;0.04863810836672783
32;50.0;25.0;43.75;31.25;29.69;50.78;35.16;58.59;60.55;43.75;70.7;37.5;0.5639;0.04964938501119614;58.59;30.0;62.5;31.25;35.16;53.12;47.27;66.02;64.84;46.88;73.05;40.62;0.56562;0.04830103491783142
33;50.0;25.0;43.75;31.25;30.47;50.78;35.94;58.98;60.94;43.75;70.7;37.5;0.5704;0.04837174282073975;58.59;30.0;62.5;31.25;35.16;53.12;47.66;66.41;64.84;43.75;73.05;40.62;0.5767;0.04709302386045456
34;50.0;26.0;46.88;31.25;30.47;51.56;36.33;59.38;60.94;43.75;70.7;37.5;0.5606;0.04993941947221756;58.59;30.0;62.5;31.25;35.16;53.12;48.05;66.8;64.84;43.75;73.05;40.62;0.58006;0.04661233224034309
35;50.0;26.0;46.88;31.25;30.47;51.56;36.33;59.77;60.94;43.75;71.09;37.5;0.5688;0.048817007440328596;58.59;30.0;62.5;29.69;35.16;53.12;48.44;66.8;64.84;43.75;73.44;40.62;0.58788;0.04571710154056549
36;50.0;26.0;46.88;31.25;30.47;51.56;37.11;60.16;61.33;43.75;71.09;37.5;0.5799;0.04771902460455894;58.59;30.0;62.5;29.69;35.16;53.12;48.83;67.19;64.84;43.75;73.44;40.62;0.59356;0.04494649791359901
37;50.0;26.0;46.88;31.25;30.47;51.56;37.11;60.55;61.33;43.75;71.09;37.5;0.5702;0.04884433786869049;58.59;30.0;62.5;29.69;35.16;53.12;48.83;67.58;64.84;43.75;73.44;40.62;0.59932;0.044275960476398465
38;50.0;26.0;46.88;31.25;30.47;51.56;37.89;60.94;61.33;43.75;71.48;37.5;0.5838;0.047902086156606676;58.59;31.0;62.5;29.69;35.16;53.12;49.22;67.58;64.84;43.75;73.44;40.62;0.60138;0.043775032482147216
39;50.78;26.0;46.88;31.25;30.47;51.56;37.89;60.94;61.33;43.75;71.48;37.5;0.5825;0.04730657820701599;58.59;31.0;62.5;29.69;35.16;53.12;49.61;67.97;64.84;43.75;73.44;40.62;0.61234;0.04267474727630615
40;50.78;27.0;46.88;29.69;30.47;51.56;38.28;61.33;61.33;43.75;71.48;39.06;0.5855;0.047367657822370526;58.59;31.0;62.5;29.69;35.16;53.12;50.0;68.36;64.84;43.75;73.83;40.62;0.61512;0.04220408700704575
41;50.78;27.0;46.88;29.69;30.47;51.56;38.67;61.72;61.72;43.75;71.48;39.06;0.5859;0.04672123264670372;58.59;31.0;62.5;29.69;34.38;53.12;50.0;68.36;65.23;43.75;73.83;40.62;0.61922;0.04159053211212158
42;50.78;27.0;46.88;29.69;30.47;51.56;39.06;62.11;61.72;43.75;71.88;39.06;0.5851;0.04714888635277748;58.59;31.0;62.5;29.69;34.38;53.12;50.39;68.75;65.23;43.75;73.83;40.62;0.6273;0.04083244824886322
43;50.78;27.0;46.88;29.69;30.47;51.56;39.45;62.5;61.72;43.75;71.88;39.06;0.5903;0.046657962268590925;58.59;31.0;62.5;29.69;34.38;52.34;50.78;69.14;65.23;43.75;73.83;40.62;0.63074;0.04030025060296059
44;50.78;27.0;46.88;29.69;31.25;51.56;39.84;62.89;61.72;43.75;71.88;37.5;0.59;0.04716691700220108;58.59;31.0;59.38;29.69;34.38;52.34;51.17;69.14;65.23;43.75;73.83;40.62;0.63518;0.03959717351555824
45;50.78;27.0;46.88;29.69;31.25;51.56;40.23;63.28;61.72;43.75;71.88;37.5;0.5969;0.046186127096414564;58.59;31.0;59.38;29.69;34.38;52.34;51.17;69.53;65.23;43.75;73.83;39.06;0.63828;0.03928059320926666
46;50.78;27.0;46.88;29.69;31.25;51.56;40.62;63.67;61.72;43.75;72.27;37.5;0.5929;0.04660751445293426;58.59;32.0;59.38;29.69;34.38;52.34;51.56;69.53;65.23;43.75;74.22;39.06;0.64306;0.0384314943176508
47;51.56;27.0;46.88;29.69;31.25;51.56;40.62;63.67;62.11;43.75;72.27;39.06;0.5998;0.04619123259186745;58.59;32.0;59.38;28.12;34.38;52.34;51.56;69.92;65.23;43.75;74.22;39.06;0.64782;0.03787953785121441
48;51.56;28.0;46.88;29.69;31.25;51.56;41.02;64.06;62.11;43.75;72.27;39.06;0.6014;0.04643161607980728;58.59;32.0;59.38;28.12;34.38;52.34;51.95;70.31;65.23;43.75;74.22;39.06;0.65364;0.03751872554719448
49;51.56;28.0;43.75;29.69;31.25;51.56;41.41;64.45;62.11;43.75;72.27;39.06;0.601;0.046004032224416735;58.59;32.0;59.38;28.12;34.38;52.34;52.34;70.31;65.23;43.75;74.22;39.06;0.6567;0.03681603014588356
