;eval-saturation_classifier-2;eval-saturation_classifier-6;eval-saturation_features-0;eval-saturation_features-10;eval-saturation_features-14;eval-saturation_features-17;eval-saturation_features-20;eval-saturation_features-24;eval-saturation_features-27;eval-saturation_features-3;eval-saturation_features-30;eval-saturation_features-34;eval-saturation_features-37;eval-saturation_features-40;eval-saturation_features-7;test_accuracy;test_loss;train-saturation_classifier-2;train-saturation_classifier-6;train-saturation_features-0;train-saturation_features-10;train-saturation_features-14;train-saturation_features-17;train-saturation_features-20;train-saturation_features-24;train-saturation_features-27;train-saturation_features-3;train-saturation_features-30;train-saturation_features-34;train-saturation_features-37;train-saturation_features-40;train-saturation_features-7;training_accuracy;training_loss
10;23.44;15.0;9.38;39.06;21.88;40.62;49.22;28.52;46.09;34.38;45.7;41.8;36.72;17.19;28.12;0.3876;0.004671928381919861;39.06;17.0;12.5;40.62;30.47;48.44;57.81;42.19;60.16;37.5;59.38;53.52;50.0;27.34;31.25;0.41986;0.00425255247592926
11;23.44;16.0;9.38;39.06;21.88;40.62;50.0;29.3;47.66;34.38;47.27;42.19;36.72;16.8;29.69;0.4263;0.004334617066383362;37.5;18.0;12.5;40.62;30.47;48.44;58.59;42.97;60.94;37.5;60.55;53.12;49.22;25.78;31.25;0.43684;0.00407424510717392
12;24.22;16.0;9.38;37.5;22.66;40.62;50.78;30.08;48.83;34.38;48.83;42.19;36.72;16.41;29.69;0.4564;0.004037140870094299;36.72;18.0;12.5;40.62;31.25;47.66;58.59;43.75;61.33;37.5;61.72;53.12;48.83;24.22;32.81;0.4621;0.003893129482269287
13;24.22;17.0;9.38;37.5;22.66;40.62;50.78;30.47;49.22;37.5;50.0;42.58;36.72;16.02;29.69;0.4081;0.004699920630455017;35.94;19.0;12.5;39.06;31.25;47.66;58.59;44.53;61.72;37.5;62.89;52.73;48.05;23.05;32.81;0.4802;0.003734695692062378
14;24.22;17.0;12.5;37.5;23.44;40.62;51.56;31.25;50.39;37.5;51.56;42.97;37.11;15.62;29.69;0.4631;0.003995500063896179;35.16;19.0;15.62;39.06;32.03;46.88;59.38;45.31;62.11;37.5;63.67;52.73;47.66;22.27;32.81;0.49664;0.0035948335814476014
15;25.0;17.0;12.5;37.5;23.44;40.62;52.34;31.64;51.17;37.5;52.73;43.36;37.5;15.62;31.25;0.4794;0.003804784059524536;35.16;19.0;15.62;39.06;32.03;46.88;59.38;45.7;62.5;40.62;64.84;52.73;47.27;21.09;32.81;0.52034;0.0034470569014549255
16;25.0;17.0;12.5;37.5;24.22;40.62;52.34;32.03;51.95;37.5;53.91;44.14;37.89;15.62;31.25;0.4716;0.003985666000843048;35.16;19.0;15.62;39.06;32.03;46.09;60.16;46.09;62.89;40.62;65.62;52.73;47.27;20.7;34.38;0.53288;0.0033125902462005615
17;25.78;18.0;12.5;37.5;24.22;40.62;52.34;32.81;52.34;37.5;55.08;44.53;38.28;15.62;31.25;0.4799;0.00395516140460968;34.38;20.0;15.62;37.5;32.81;46.09;60.16;46.88;63.28;40.62;66.41;52.73;47.27;20.31;34.38;0.5458;0.003202187600135803
18;25.78;18.0;12.5;37.5;25.0;40.62;53.12;33.2;53.12;37.5;56.25;45.31;38.28;15.62;31.25;0.4786;0.004068639767169952;34.38;20.0;15.62;37.5;32.81;45.31;60.16;47.27;63.67;40.62;67.19;53.12;46.88;19.92;34.38;0.5591;0.0030975058770179747
19;25.78;18.0;15.62;35.94;25.0;40.62;53.12;33.59;53.52;40.62;57.03;46.09;38.67;15.62;31.25;0.4982;0.00381311571598053;34.38;20.0;18.75;37.5;32.81;45.31;60.16;47.66;63.67;40.62;67.58;53.52;46.88;19.53;34.38;0.57242;0.0029803672337532046
20;26.56;18.0;15.62;35.94;25.78;40.62;53.91;33.98;54.3;40.62;57.81;46.48;39.06;15.62;31.25;0.5154;0.0036732090950012206;34.38;20.0;18.75;37.5;32.81;44.53;60.16;48.05;64.06;40.62;68.36;53.91;46.88;19.14;34.38;0.58542;0.002885122263431549
21;26.56;18.0;15.62;35.94;25.78;40.62;53.91;34.77;54.69;40.62;58.59;46.88;39.45;15.62;32.81;0.5018;0.0038479371786117552;34.38;21.0;18.75;37.5;33.59;44.53;60.16;48.44;64.45;40.62;69.14;53.91;46.88;19.14;34.38;0.59892;0.002787620024681091
22;27.34;19.0;15.62;35.94;25.78;40.62;53.91;35.16;55.08;40.62;59.77;47.27;39.84;15.62;32.81;0.5309;0.003501588261127472;34.38;21.0;18.75;35.94;33.59;43.75;60.16;49.22;64.84;40.62;69.53;54.3;47.27;19.14;35.94;0.611;0.002684528408050537
23;27.34;19.0;15.62;35.94;26.56;40.62;54.69;35.55;55.86;40.62;60.55;47.66;40.62;16.02;32.81;0.5481;0.003395049059391022;34.38;21.0;18.75;35.94;33.59;43.75;60.16;49.61;64.84;40.62;69.92;54.3;47.27;19.14;35.94;0.6228;0.002588314735889435
24;27.34;19.0;15.62;35.94;26.56;40.62;54.69;35.94;56.25;40.62;60.94;48.05;41.02;16.02;32.81;0.5376;0.003531230092048645;34.38;21.0;18.75;35.94;33.59;43.75;60.16;50.0;65.23;40.62;70.7;54.69;47.66;19.14;35.94;0.6344;0.002501691026687622
25;28.12;19.0;15.62;35.94;26.56;40.62;54.69;36.33;56.64;40.62;62.11;48.83;41.41;16.41;32.81;0.5455;0.0034518304109573362;35.16;21.0;18.75;35.94;33.59;42.97;60.16;50.39;65.23;40.62;71.09;55.08;47.66;19.14;35.94;0.64476;0.002432259256839752
26;28.12;19.0;15.62;35.94;26.56;40.62;55.47;36.72;57.03;40.62;62.89;49.22;42.19;16.41;32.81;0.5499;0.0034929256796836852;35.16;22.0;18.75;35.94;33.59;42.97;60.16;50.78;65.23;40.62;71.48;55.47;48.05;19.14;35.94;0.64622;0.002382727012634277
27;28.12;19.0;15.62;34.38;27.34;40.62;55.47;37.11;57.42;40.62;63.28;50.0;42.58;16.41;32.81;0.5344;0.0035896323323249815;35.16;22.0;18.75;34.38;33.59;42.97;60.16;50.78;65.62;40.62;71.88;55.86;48.44;19.14;35.94;0.66674;0.0022665580463409425
28;28.12;19.0;15.62;34.38;27.34;40.62;55.47;37.5;57.81;40.62;64.06;50.39;42.97;16.8;32.81;0.5575;0.003434262490272522;35.16;22.0;21.88;34.38;33.59;42.19;60.16;51.17;65.62;40.62;72.27;56.25;48.83;19.14;35.94;0.66848;0.002219408118724823
29;28.91;19.0;15.62;34.38;27.34;40.62;55.47;37.89;58.2;40.62;64.84;50.78;43.75;16.8;32.81;0.5408;0.0037044232487678528;35.16;22.0;21.88;34.38;33.59;42.19;60.16;51.56;65.62;43.75;72.66;56.64;49.22;19.53;35.94;0.68144;0.0021423021924495697
30;28.91;19.0;15.62;34.38;27.34;39.84;55.47;38.28;58.2;40.62;65.23;51.56;44.14;17.19;34.38;0.558;0.003469163954257965;35.16;22.0;21.88;34.38;33.59;42.19;60.16;51.95;66.02;43.75;73.05;57.03;49.22;19.53;35.94;0.68886;0.0020663814115524292
31;28.91;20.0;15.62;34.38;28.12;39.84;56.25;38.67;58.59;40.62;66.02;51.95;44.92;17.19;34.38;0.5444;0.0035477527618408204;35.94;22.0;21.88;34.38;33.59;41.41;60.16;52.34;66.02;43.75;73.44;57.42;49.61;19.53;35.94;0.69902;0.0020103914666175842
32;28.91;20.0;18.75;34.38;28.12;39.84;56.25;39.06;58.98;40.62;66.41;52.34;45.31;17.58;34.38;0.5829;0.003320308542251587;35.94;23.0;21.88;34.38;33.59;41.41;60.16;52.34;66.02;43.75;73.83;57.81;50.0;19.53;35.94;0.70978;0.0019167112910747528
33;29.69;20.0;18.75;34.38;28.12;39.84;56.25;39.45;59.38;40.62;66.8;53.12;45.7;17.58;34.38;0.5744;0.003401785933971405;35.94;23.0;21.88;34.38;33.59;41.41;60.16;52.73;66.41;43.75;74.22;57.81;50.39;19.92;35.94;0.718;0.0018578710961341858
34;29.69;20.0;18.75;34.38;28.12;39.84;56.25;39.45;59.77;40.62;67.19;53.52;46.09;17.97;34.38;0.5672;0.0034996403098106386;35.94;23.0;21.88;34.38;33.59;41.41;60.16;53.12;66.41;43.75;74.61;58.2;50.78;19.92;35.94;0.72776;0.0017946498680114747
35;29.69;20.0;18.75;34.38;28.12;39.84;56.25;39.84;59.77;40.62;67.58;53.91;46.88;18.36;34.38;0.5678;0.0035455774188041687;35.94;23.0;21.88;34.38;33.59;40.62;60.16;53.52;66.41;43.75;74.61;58.59;51.17;20.31;35.94;0.73578;0.0017390532565116881
36;30.47;20.0;18.75;34.38;28.12;39.84;56.25;40.23;60.16;40.62;67.97;54.3;47.27;18.36;34.38;0.5799;0.0033400476574897767;36.72;23.0;21.88;32.81;33.59;40.62;60.16;53.52;66.41;43.75;75.0;58.98;51.56;20.31;35.94;0.73998;0.001701159212589264
37;30.47;20.0;18.75;34.38;28.91;39.84;56.25;40.62;60.55;40.62;68.75;55.08;47.66;18.75;34.38;0.5831;0.0033951725363731383;36.72;23.0;21.88;32.81;33.59;40.62;59.38;53.91;66.8;43.75;75.39;59.38;51.95;20.7;35.94;0.75026;0.001626649124622345
38;30.47;20.0;18.75;34.38;28.91;39.84;56.25;41.02;60.55;40.62;69.14;55.47;48.05;19.14;34.38;0.5613;0.0037702260851860047;36.72;23.0;21.88;32.81;33.59;39.84;59.38;53.91;66.8;43.75;75.39;59.77;52.34;20.7;35.94;0.757;0.001582751830816269
39;30.47;20.0;18.75;34.38;28.91;39.84;56.25;41.41;60.94;40.62;69.53;55.86;48.83;19.14;34.38;0.5847;0.003390327799320221;36.72;24.0;21.88;32.81;33.59;39.84;59.38;54.3;66.8;43.75;75.78;60.16;52.34;21.09;35.94;0.76846;0.0015011008358001708
40;30.47;21.0;18.75;34.38;28.91;39.84;56.25;41.8;60.94;40.62;69.92;56.25;49.22;19.53;34.38;0.5736;0.0036374600291252134;36.72;24.0;21.88;32.81;34.38;39.84;59.38;54.69;66.8;43.75;75.78;60.55;52.73;21.09;35.94;0.77422;0.0014440879344940186
41;31.25;21.0;18.75;34.38;28.91;39.84;56.25;42.19;61.33;40.62;69.92;56.64;49.61;19.92;34.38;0.5752;0.003632384443283081;37.5;24.0;21.88;32.81;34.38;39.84;59.38;54.69;66.8;43.75;76.17;60.94;53.12;21.48;35.94;0.7772;0.001432063355445862
42;31.25;21.0;18.75;34.38;28.91;39.84;56.25;42.19;61.33;40.62;70.31;57.03;50.0;19.92;34.38;0.5743;0.003635941588878632;37.5;24.0;21.88;32.81;33.59;39.84;59.38;55.08;67.19;43.75;76.56;60.94;53.52;21.88;35.94;0.78512;0.001380519199371338
43;31.25;21.0;18.75;32.81;28.91;39.84;56.25;42.58;61.33;40.62;70.7;57.42;50.39;20.31;34.38;0.573;0.0037520437479019167;37.5;24.0;21.88;32.81;33.59;39.06;58.59;55.08;67.19;43.75;76.56;61.33;53.91;21.88;35.94;0.79574;0.0013110114073753357
44;31.25;21.0;18.75;32.81;28.91;39.06;56.25;42.97;61.72;40.62;71.09;57.81;51.17;20.31;34.38;0.5791;0.0037320903897285463;37.5;24.0;21.88;32.81;33.59;39.06;58.59;55.47;67.19;40.62;76.56;61.72;54.3;22.27;35.94;0.80058;0.0012768448996543884
45;32.03;21.0;18.75;32.81;28.91;39.06;56.25;42.97;61.72;40.62;71.09;58.2;51.56;20.7;34.38;0.5702;0.0038450019359588623;38.28;24.0;25.0;32.81;33.59;39.06;58.59;55.47;67.19;40.62;76.95;62.11;54.69;22.27;35.94;0.80336;0.0012419398826360702
46;32.03;21.0;18.75;32.81;28.91;39.06;56.25;43.36;61.72;40.62;71.48;58.59;51.95;21.09;34.38;0.5937;0.0036232431173324584;38.28;24.0;25.0;32.81;33.59;38.28;58.59;55.47;67.19;40.62;76.95;62.11;55.08;22.66;35.94;0.81358;0.0011916167986392974
47;32.03;21.0;18.75;32.81;28.91;39.06;56.25;43.75;62.11;40.62;71.88;58.98;52.34;21.09;34.38;0.5819;0.003787104618549347;38.28;25.0;25.0;32.81;33.59;38.28;58.59;55.86;67.19;40.62;76.95;62.5;55.08;23.05;35.94;0.81668;0.001142917022705078
48;32.03;21.0;18.75;32.81;29.69;39.06;56.25;43.75;62.11;40.62;71.88;59.38;52.73;21.48;34.38;0.5866;0.0037500167846679687;38.28;25.0;25.0;32.81;33.59;38.28;57.81;55.86;67.19;40.62;77.34;62.89;55.47;23.05;35.94;0.82388;0.0011169031965732575
49;32.03;21.0;18.75;32.81;29.69;39.06;55.47;44.14;62.11;40.62;72.27;59.38;53.12;21.88;34.38;0.5806;0.003810457980632782;39.06;25.0;25.0;31.25;33.59;38.28;57.81;55.86;67.19;40.62;77.34;62.89;55.86;23.44;35.94;0.83058;0.0010756192564964294
