;eval-saturation_classifier-2;eval-saturation_classifier-6;eval-saturation_features-0;eval-saturation_features-10;eval-saturation_features-14;eval-saturation_features-17;eval-saturation_features-20;eval-saturation_features-23;eval-saturation_features-27;eval-saturation_features-3;eval-saturation_features-30;eval-saturation_features-33;eval-saturation_features-36;eval-saturation_features-40;eval-saturation_features-43;eval-saturation_features-46;eval-saturation_features-49;eval-saturation_features-7;test_accuracy;test_loss;train-saturation_classifier-2;train-saturation_classifier-6;train-saturation_features-0;train-saturation_features-10;train-saturation_features-14;train-saturation_features-17;train-saturation_features-20;train-saturation_features-23;train-saturation_features-27;train-saturation_features-3;train-saturation_features-30;train-saturation_features-33;train-saturation_features-36;train-saturation_features-40;train-saturation_features-43;train-saturation_features-46;train-saturation_features-49;train-saturation_features-7;training_accuracy;training_loss
10;17.97;60.0;37.5;28.12;18.75;26.56;35.16;38.28;19.14;40.62;19.53;18.36;15.62;7.42;4.3;3.91;4.3;25.0;0.8115;0.004400713312625885;25.78;70.0;53.12;35.94;39.84;38.28;46.88;53.91;39.84;43.75;35.16;32.81;30.08;11.33;5.47;4.69;5.08;40.62;0.84408;0.003690549729466438
11;18.75;60.0;37.5;28.12;19.53;26.56;35.16;39.84;19.53;40.62;19.92;19.14;16.02;7.42;4.3;3.91;4.3;26.56;0.8149;0.004408945965766907;25.78;70.0;53.12;35.94;39.84;37.5;46.09;53.91;40.23;43.75;34.77;32.42;29.69;10.16;5.08;4.3;5.08;40.62;0.84898;0.0035722861742973327
12;19.53;60.0;40.62;28.12;20.31;26.56;35.94;40.62;19.92;40.62;20.31;19.53;16.8;7.42;3.91;3.52;4.3;26.56;0.8407;0.0037423124477267266;25.0;70.0;56.25;34.38;40.62;36.72;46.09;53.91;40.23;43.75;33.98;32.03;29.69;9.77;4.69;3.91;4.69;42.19;0.85908;0.003312209829688072
13;19.53;60.0;40.62;28.12;21.09;26.56;35.94;40.62;20.31;40.62;21.09;19.92;17.19;7.03;3.52;3.52;4.3;28.12;0.8465;0.003627549535036087;25.0;70.0;56.25;34.38;41.41;35.94;45.31;53.91;40.62;43.75;33.98;31.64;29.69;8.98;4.3;3.91;4.69;42.19;0.86376;0.0032194520485401153
14;20.31;60.0;43.75;29.69;21.88;27.34;36.72;41.41;21.09;40.62;21.48;20.31;17.58;7.03;3.52;3.52;4.3;28.12;0.8431;0.003637887018918991;25.0;70.0;59.38;34.38;42.19;35.94;45.31;53.91;40.62;43.75;33.59;31.64;29.69;8.59;3.91;3.91;4.69;42.19;0.87086;0.0030651297131180765
15;20.31;70.0;43.75;29.69;22.66;27.34;36.72;42.19;21.09;40.62;21.48;20.7;17.97;6.64;3.52;3.12;4.3;29.69;0.8413;0.0038964831411838533;25.0;70.0;59.38;34.38;42.19;35.94;45.31;53.91;41.02;43.75;33.2;31.25;29.69;8.2;3.91;3.52;4.69;43.75;0.87634;0.0029124741119146346
16;20.31;70.0;46.88;29.69;22.66;28.12;37.5;42.97;21.88;40.62;21.88;21.09;18.36;6.64;3.52;3.12;4.3;29.69;0.8386;0.0039088497936725615;24.22;70.0;59.38;34.38;42.97;35.16;45.31;53.91;41.02;40.62;32.81;31.25;29.3;7.81;3.52;3.52;4.3;43.75;0.88304;0.0027566659811139108
17;20.31;70.0;46.88;29.69;23.44;27.34;37.5;42.97;22.66;40.62;22.27;21.48;18.75;6.64;3.52;3.12;4.3;31.25;0.8404;0.0038524361401796343;24.22;70.0;62.5;34.38;42.97;35.16;44.53;53.91;41.41;40.62;32.81;30.86;29.3;7.42;3.52;3.52;4.3;45.31;0.88872;0.002627602107822895
18;20.31;70.0;46.88;29.69;24.22;28.12;37.5;42.97;23.05;40.62;22.66;21.88;18.75;6.25;3.12;3.12;4.3;31.25;0.8628;0.003343805555999279;24.22;70.0;62.5;34.38;43.75;34.38;44.53;53.91;41.8;40.62;32.42;30.86;29.3;7.03;3.52;3.12;4.3;45.31;0.89226;0.0025051763328909874
19;20.31;70.0;50.0;29.69;25.0;28.12;38.28;43.75;23.44;40.62;23.05;22.27;19.14;6.25;3.12;3.12;4.3;32.81;0.8474;0.0036159675121307374;24.22;70.0;62.5;32.81;43.75;34.38;44.53;53.91;42.19;40.62;32.42;30.47;28.91;7.03;3.52;3.12;4.3;45.31;0.8961;0.0024557889142632484
