;eval-saturation_classifier-2;eval-saturation_classifier-6;eval-saturation_features-0;eval-saturation_features-10;eval-saturation_features-14;eval-saturation_features-17;eval-saturation_features-20;eval-saturation_features-23;eval-saturation_features-27;eval-saturation_features-3;eval-saturation_features-30;eval-saturation_features-33;eval-saturation_features-36;eval-saturation_features-40;eval-saturation_features-43;eval-saturation_features-46;eval-saturation_features-49;eval-saturation_features-7;test_accuracy;test_loss;train-saturation_classifier-2;train-saturation_classifier-6;train-saturation_features-0;train-saturation_features-10;train-saturation_features-14;train-saturation_features-17;train-saturation_features-20;train-saturation_features-23;train-saturation_features-27;train-saturation_features-3;train-saturation_features-30;train-saturation_features-33;train-saturation_features-36;train-saturation_features-40;train-saturation_features-43;train-saturation_features-46;train-saturation_features-49;train-saturation_features-7;training_accuracy;training_loss
25;48.44;6.0;6.25;34.38;16.41;27.34;32.81;31.25;24.22;25.0;41.8;45.7;44.53;62.89;66.8;66.8;67.58;18.75;0.1191;0.0075121582508087155;64.06;8.0;9.38;35.94;18.75;30.47;35.16;33.59;26.17;25.0;44.92;48.83;47.66;65.23;69.14;69.14;69.53;20.31;0.11558;0.007475806021690369
26;48.44;6.0;6.25;34.38;16.41;28.12;32.81;32.03;24.22;25.0;41.41;45.7;44.53;62.5;66.41;66.41;67.19;18.75;0.122;0.0074653581857681275;64.06;8.0;9.38;35.94;18.75;30.47;35.16;33.59;26.17;25.0;44.53;48.83;47.27;64.84;68.75;68.75;69.53;20.31;0.12004;0.007419502334594727
27;47.66;7.0;6.25;34.38;16.41;28.12;32.81;32.03;24.22;25.0;41.41;45.7;44.14;62.5;66.41;66.41;67.19;18.75;0.1231;0.007419009947776794;64.06;8.0;9.38;35.94;18.75;31.25;35.16;33.59;25.78;25.0;44.53;48.44;47.27;64.84;68.75;68.75;69.14;20.31;0.12188;0.0073702306413650515
28;47.66;7.0;6.25;34.38;16.41;28.12;32.81;32.03;24.22;25.0;41.41;45.31;44.14;62.11;66.02;66.02;66.8;20.31;0.132;0.007360266160964966;64.06;8.0;9.38;35.94;18.75;31.25;35.16;33.59;25.78;25.0;44.53;48.44;46.88;64.45;68.36;68.36;69.14;20.31;0.12628;0.007317003908157349
29;47.66;7.0;9.38;34.38;17.19;28.12;32.81;32.03;24.22;25.0;41.02;45.31;43.75;62.11;66.02;66.02;66.8;20.31;0.1364;0.007309507632255554;64.06;8.0;9.38;37.5;18.75;31.25;35.16;33.59;25.78;25.0;44.14;48.44;46.88;64.45;68.36;68.36;68.75;20.31;0.12992;0.007269293599128723
30;47.66;7.0;9.38;35.94;17.19;28.12;32.81;32.03;23.83;25.0;41.02;45.31;43.75;62.11;65.62;65.62;66.41;20.31;0.1387;0.007252774667739868;64.06;8.0;9.38;37.5;18.75;31.25;35.16;33.59;25.78;25.0;44.14;48.05;46.88;64.06;67.97;67.97;68.75;20.31;0.13338;0.007223015713691712
31;47.66;7.0;9.38;35.94;17.19;28.12;32.81;32.03;23.83;25.0;41.02;44.92;43.75;61.72;65.62;65.62;66.41;20.31;0.1475;0.007213495302200317;64.06;8.0;9.38;37.5;18.75;31.25;35.16;33.59;25.78;25.0;44.14;48.05;46.48;64.06;67.97;67.97;68.36;20.31;0.13566;0.007174892206192017
32;47.66;7.0;9.38;35.94;17.19;28.12;32.81;32.03;24.22;25.0;41.02;44.92;43.36;61.72;65.23;65.23;66.02;20.31;0.1461;0.007159625864028931;64.06;8.0;9.38;37.5;18.75;31.25;35.16;33.59;25.78;25.0;43.75;48.05;46.48;64.06;67.58;67.58;68.36;20.31;0.14102;0.007134585485458374
33;47.66;7.0;9.38;35.94;17.19;28.91;33.59;32.03;23.83;25.0;41.02;44.92;43.36;61.33;65.23;65.23;66.02;20.31;0.1525;0.007116953325271606;64.06;8.0;9.38;37.5;18.75;31.25;35.16;33.59;25.78;25.0;43.75;47.66;46.09;63.67;67.58;67.58;67.97;20.31;0.14372;0.007087075905799866
34;47.66;7.0;9.38;35.94;17.19;28.91;33.59;32.03;23.83;25.0;40.62;44.92;43.36;61.33;65.23;65.23;66.02;20.31;0.1549;0.007083924555778503;63.28;8.0;9.38;37.5;19.53;31.25;35.16;33.59;25.78;25.0;43.75;47.66;46.09;63.67;67.58;67.19;67.97;21.88;0.14702;0.007050253067016602
35;47.66;7.0;9.38;35.94;17.19;28.91;33.59;32.03;23.83;25.0;40.62;44.53;42.97;61.33;64.84;64.84;65.62;20.31;0.1602;0.007024795699119568;63.28;8.0;9.38;37.5;19.53;31.25;35.16;34.38;25.78;25.0;43.75;47.66;46.09;63.28;67.19;67.19;67.97;21.88;0.15128;0.006998567414283752
36;47.66;7.0;9.38;35.94;17.19;28.91;33.59;32.81;23.83;25.0;40.62;44.53;42.97;60.94;64.84;64.84;65.62;20.31;0.1655;0.0069994717121124265;63.28;9.0;9.38;37.5;19.53;31.25;35.16;34.38;25.78;25.0;43.75;47.27;45.7;63.28;67.19;66.8;67.58;21.88;0.15572;0.0069512800598144535
37;47.66;7.0;9.38;35.94;17.19;28.91;33.59;32.81;23.83;28.12;40.62;44.53;42.97;60.94;64.84;64.84;65.62;21.88;0.1713;0.006944792151451111;63.28;9.0;9.38;37.5;19.53;32.03;35.94;34.38;25.78;28.12;43.36;47.27;45.7;63.28;66.8;66.8;67.58;21.88;0.16064;0.006909377388954163
38;47.66;7.0;9.38;35.94;17.97;28.91;33.59;32.81;23.83;28.12;40.62;44.53;42.97;60.94;64.45;64.45;65.62;21.88;0.1754;0.006909647822380066;63.28;9.0;9.38;37.5;19.53;32.03;35.94;34.38;25.78;28.12;43.36;47.27;45.7;62.89;66.8;66.8;67.19;21.88;0.1626;0.006873588032722473
39;47.66;8.0;9.38;35.94;17.97;28.91;33.59;32.81;23.83;28.12;40.62;44.53;42.58;60.55;64.45;64.45;65.23;21.88;0.1803;0.006853441047668457;64.06;9.0;9.38;37.5;19.53;32.03;35.94;34.38;25.78;28.12;43.36;47.27;45.7;62.89;66.8;66.41;67.19;21.88;0.16742;0.0068293029928207395
40;47.66;8.0;9.38;35.94;17.97;28.91;33.59;32.81;23.83;28.12;40.62;44.14;42.58;60.55;64.45;64.45;65.23;21.88;0.1867;0.00681244752407074;64.06;9.0;9.38;37.5;19.53;32.03;35.94;34.38;25.78;28.12;43.36;46.88;45.31;62.89;66.41;66.41;67.19;21.88;0.17254;0.006784571981430054
41;47.66;8.0;9.38;35.94;17.97;28.91;33.59;32.81;23.83;28.12;40.62;44.14;42.58;60.55;64.06;64.06;65.23;21.88;0.1911;0.006764792513847351;64.06;9.0;9.38;37.5;19.53;32.03;35.94;34.38;25.78;28.12;43.36;46.88;45.31;62.5;66.41;66.41;67.19;21.88;0.17562;0.006743833947181701
42;47.66;8.0;9.38;35.94;17.97;29.69;33.59;32.81;23.83;28.12;40.23;44.14;42.58;60.16;64.06;64.06;64.84;21.88;0.1966;0.006730633425712586;64.06;9.0;9.38;37.5;19.53;32.03;35.94;34.38;25.78;28.12;43.36;46.88;45.31;62.5;66.41;66.02;66.8;21.88;0.18176;0.006698714241981507
43;47.66;8.0;9.38;35.94;17.97;29.69;33.59;32.81;23.83;28.12;40.23;44.14;42.19;60.16;64.06;64.06;64.84;21.88;0.2002;0.00669417290687561;64.06;10.0;9.38;37.5;19.53;32.03;35.94;34.38;25.78;28.12;42.97;46.48;44.92;62.11;66.02;66.02;66.8;21.88;0.18632;0.006649761004447937
44;47.66;8.0;9.38;35.94;17.97;29.69;34.38;32.81;23.83;28.12;40.23;43.75;42.19;60.16;63.67;63.67;64.84;21.88;0.2055;0.006639269661903382;64.06;10.0;9.38;37.5;19.53;32.03;35.94;34.38;25.78;28.12;42.97;46.48;44.92;62.11;66.02;66.02;66.8;21.88;0.18874;0.006619747343063354
45;48.44;9.0;9.38;35.94;17.97;29.69;34.38;32.81;23.83;28.12;40.23;43.75;42.19;59.77;63.67;63.67;64.84;21.88;0.2038;0.006652283024787903;64.06;10.0;9.38;37.5;19.53;32.03;35.94;34.38;25.78;28.12;42.97;46.48;44.92;62.11;66.02;65.62;66.41;21.88;0.19038;0.006577986741065979
46;48.44;9.0;9.38;35.94;17.97;29.69;34.38;32.81;23.83;28.12;40.23;43.75;42.19;59.77;63.67;63.67;64.84;21.88;0.2134;0.0065700079202651975;64.06;10.0;9.38;37.5;20.31;32.03;35.94;34.38;25.78;28.12;42.97;46.48;44.53;61.72;65.62;65.62;66.41;21.88;0.19704;0.006537877178192139
47;48.44;9.0;9.38;35.94;17.97;29.69;34.38;33.59;23.83;28.12;40.23;43.75;42.19;59.77;63.67;63.67;64.45;21.88;0.2155;0.006518360590934753;64.06;10.0;9.38;37.5;20.31;32.03;35.94;34.38;25.78;28.12;42.97;46.09;44.53;61.72;65.62;65.62;66.41;21.88;0.19994;0.006495509481430054
48;48.44;9.0;9.38;37.5;17.97;29.69;34.38;33.59;23.83;28.12;40.23;43.75;41.8;59.77;63.28;63.28;64.45;21.88;0.2185;0.006505144333839416;64.06;10.0;9.38;37.5;20.31;32.03;35.94;34.38;25.78;28.12;42.97;46.09;44.53;61.72;65.62;65.23;66.41;21.88;0.20686;0.006440295791625977
49;48.44;9.0;9.38;37.5;17.97;29.69;34.38;33.59;23.83;28.12;40.23;43.75;41.8;59.38;63.28;63.28;64.45;21.88;0.2264;0.006408770203590393;64.06;11.0;9.38;37.5;20.31;32.03;35.94;35.16;25.78;28.12;42.97;46.09;44.53;61.72;65.23;65.23;66.02;21.88;0.20926;0.006398721919059753
