;eval-saturation_classifier-2;eval-saturation_classifier-6;eval-saturation_features-0;eval-saturation_features-10;eval-saturation_features-14;eval-saturation_features-17;eval-saturation_features-20;eval-saturation_features-23;eval-saturation_features-27;eval-saturation_features-3;eval-saturation_features-30;eval-saturation_features-33;eval-saturation_features-36;eval-saturation_features-40;eval-saturation_features-43;eval-saturation_features-46;eval-saturation_features-49;eval-saturation_features-7;test_accuracy;test_loss;train-saturation_classifier-2;train-saturation_classifier-6;train-saturation_features-0;train-saturation_features-10;train-saturation_features-14;train-saturation_features-17;train-saturation_features-20;train-saturation_features-23;train-saturation_features-27;train-saturation_features-3;train-saturation_features-30;train-saturation_features-33;train-saturation_features-36;train-saturation_features-40;train-saturation_features-43;train-saturation_features-46;train-saturation_features-49;train-saturation_features-7;training_accuracy;training_loss
10;33.59;16.0;28.12;40.62;26.56;40.62;42.97;43.75;24.22;40.62;46.88;45.7;42.58;55.08;56.64;53.52;49.22;31.25;0.3645;0.07537978951931;55.47;19.0;53.12;46.88;36.72;50.0;49.22;50.0;35.55;46.88;55.86;53.91;50.0;60.16;62.89;60.55;57.03;39.06;0.31796;0.08248693597316742
11;34.38;17.0;28.12;40.62;26.56;41.41;43.75;44.53;25.0;40.62;48.05;46.48;42.97;55.47;57.03;53.91;49.22;31.25;0.3974;0.07165784629583359;55.47;20.0;53.12;46.88;36.72;50.0;50.0;50.78;36.33;46.88;56.64;54.69;50.39;60.16;62.89;60.55;56.64;39.06;0.33942;0.07940349365711212
12;35.16;17.0;31.25;40.62;27.34;42.19;44.53;45.31;25.39;40.62;48.44;46.88;43.75;55.86;57.03;54.3;49.61;32.81;0.3988;0.07032319854497909;54.69;21.0;56.25;45.31;36.72;50.78;50.0;51.56;37.11;46.88;57.03;55.08;50.78;60.55;62.89;60.55;56.64;39.06;0.35692;0.07670846150875092
13;35.16;18.0;34.38;40.62;27.34;42.97;44.53;46.09;26.17;40.62;49.22;47.66;44.14;55.86;57.42;54.3;49.61;32.81;0.4078;0.06935469192266465;53.91;21.0;56.25;45.31;36.72;50.78;50.0;51.56;37.89;46.88;57.81;55.86;51.17;60.55;62.89;60.55;56.25;39.06;0.37618;0.07425818967819214
14;35.94;18.0;34.38;39.06;28.12;42.97;45.31;46.88;26.56;40.62;50.0;48.44;44.92;56.25;57.81;54.69;50.0;32.81;0.4329;0.06617923241853714;53.91;22.0;56.25;45.31;36.72;50.78;50.0;52.34;38.28;43.75;58.2;56.25;51.95;60.55;62.89;60.55;56.25;39.06;0.39126;0.07220314350843429
15;36.72;19.0;34.38;39.06;28.12;43.75;46.09;47.66;27.34;40.62;50.78;49.22;45.7;56.25;58.2;55.08;50.0;34.38;0.4504;0.06387104539871216;53.12;22.0;56.25;43.75;36.72;50.78;50.78;52.34;39.06;43.75;58.59;57.03;52.34;60.55;62.89;60.55;55.86;39.06;0.4053;0.06998177952766418
16;36.72;19.0;37.5;39.06;28.12;44.53;46.09;47.66;28.12;40.62;51.17;50.0;46.48;56.64;58.59;55.47;50.39;34.38;0.4433;0.0649428246974945;53.12;23.0;59.38;43.75;36.72;50.78;50.78;53.12;39.84;43.75;59.38;57.42;53.12;60.55;63.28;60.55;55.86;40.62;0.41958;0.06775308629274368
17;37.5;19.0;37.5;39.06;28.91;44.53;46.88;48.44;28.52;40.62;51.95;50.78;46.88;56.64;58.59;55.86;50.39;34.38;0.4546;0.0628457365989685;52.34;23.0;59.38;42.19;36.72;50.78;50.78;53.12;40.62;43.75;59.77;57.81;53.52;60.94;63.28;60.94;55.86;40.62;0.43622;0.06592229008674622
18;37.5;19.0;37.5;39.06;28.91;44.53;46.88;49.22;28.91;40.62;52.34;51.17;47.66;57.03;58.98;56.25;50.78;35.94;0.4756;0.060610814571380615;52.34;23.0;59.38;42.19;36.72;50.78;50.78;53.12;41.02;43.75;60.16;58.59;54.3;60.94;63.67;60.94;55.86;40.62;0.44798;0.0643141602563858
19;37.5;20.0;37.5;39.06;28.91;44.53;46.88;49.22;29.69;40.62;53.12;51.95;48.44;57.42;59.38;56.64;50.78;35.94;0.4757;0.059941538453102114;52.34;24.0;59.38;42.19;36.72;50.78;50.78;53.91;41.8;43.75;60.55;58.98;55.08;60.94;63.67;60.94;55.86;40.62;0.46154;0.0626632761144638
20;38.28;20.0;37.5;39.06;29.69;45.31;47.66;50.0;30.08;40.62;53.52;52.34;49.22;57.42;59.77;56.64;51.17;35.94;0.4895;0.05793773297071457;52.34;24.0;59.38;42.19;36.72;50.78;50.78;53.91;42.58;43.75;60.94;59.38;55.47;61.33;64.06;60.94;55.86;40.62;0.47082;0.06147649542570114
21;38.28;20.0;37.5;39.06;29.69;45.31;47.66;50.0;30.86;40.62;53.91;53.12;49.61;57.81;60.16;57.03;51.56;35.94;0.4913;0.05800268609523773;51.56;24.0;59.38;40.62;36.72;50.78;50.78;54.69;42.97;40.62;61.33;59.77;56.25;61.33;64.06;61.33;55.86;42.19;0.47898;0.05973173045635223
22;39.06;20.0;37.5;39.06;29.69;46.09;48.44;50.78;31.25;40.62;54.3;53.91;50.39;57.81;60.55;57.42;51.56;37.5;0.4985;0.057306462836265566;51.56;25.0;59.38;40.62;36.72;50.78;51.56;54.69;43.36;40.62;61.72;60.55;56.64;61.33;64.45;61.33;55.86;42.19;0.49208;0.05851270710945129
23;39.06;21.0;40.62;39.06;30.47;46.09;48.44;50.78;31.64;40.62;55.08;54.3;51.17;58.2;60.94;57.81;51.95;37.5;0.5106;0.05551167763471603;51.56;25.0;59.38;40.62;36.72;50.78;51.56;54.69;44.14;40.62;62.11;60.94;57.42;61.72;64.84;61.72;55.86;42.19;0.5031;0.057309314074516296
24;39.06;21.0;40.62;37.5;30.47;46.09;48.44;51.56;32.42;40.62;55.47;54.69;51.56;58.59;61.33;58.2;52.34;37.5;0.5203;0.0547506356716156;51.56;25.0;59.38;40.62;36.72;50.78;51.56;55.47;44.53;40.62;62.5;61.33;57.81;61.72;64.84;61.72;56.25;42.19;0.51254;0.05573552951931954
25;39.06;21.0;40.62;37.5;30.47;46.09;48.44;51.56;32.81;40.62;55.86;55.47;52.34;58.59;61.72;58.59;52.34;37.5;0.5235;0.0542175156891346;51.56;25.0;59.38;39.06;36.72;50.78;51.56;55.47;45.31;40.62;62.89;61.72;58.2;61.72;65.23;62.11;56.25;42.19;0.52104;0.05455546859025955
26;39.84;21.0;40.62;37.5;30.47;46.09;49.22;52.34;33.2;40.62;56.25;55.86;52.73;58.98;62.11;58.98;52.73;37.5;0.528;0.05431026804447174;51.56;26.0;59.38;39.06;36.72;50.78;51.56;55.47;45.7;40.62;63.28;62.11;58.98;62.11;65.62;62.11;56.25;42.19;0.5272;0.053802131804227826
27;39.84;21.0;40.62;37.5;30.47;46.88;49.22;52.34;33.98;40.62;56.64;56.25;53.52;58.98;62.5;58.98;52.73;37.5;0.5306;0.05320005745887756;51.56;26.0;59.38;39.06;36.72;50.78;51.56;56.25;46.09;40.62;63.28;62.5;59.38;62.11;65.62;62.5;56.25;42.19;0.5413;0.05214924309015274
28;39.84;22.0;43.75;37.5;31.25;46.88;49.22;53.12;34.38;40.62;57.03;56.64;53.91;59.38;62.89;59.38;53.12;37.5;0.5269;0.05392450535297394;50.78;26.0;59.38;39.06;36.72;50.78;51.56;56.25;46.88;40.62;63.67;62.89;59.77;62.11;66.02;62.5;56.64;42.19;0.5511;0.050988643219470976
29;39.84;22.0;43.75;37.5;31.25;46.88;49.22;53.12;34.77;37.5;57.42;57.03;54.69;59.38;63.28;59.77;53.12;37.5;0.5371;0.05312806671857834;50.78;26.0;59.38;39.06;36.72;50.0;51.56;56.25;47.27;40.62;64.06;63.28;60.55;62.11;66.02;62.89;56.64;42.19;0.55468;0.05016488959789276
30;40.62;22.0;43.75;37.5;31.25;46.88;50.0;53.91;35.16;37.5;57.42;57.42;55.08;59.38;63.67;60.16;53.52;37.5;0.5446;0.0523438715338707;50.78;26.0;59.38;37.5;36.72;50.0;51.56;56.25;47.66;37.5;64.06;63.67;60.94;62.5;66.41;62.89;56.64;42.19;0.56362;0.04905526694417
31;40.62;22.0;43.75;37.5;31.25;46.88;50.0;53.91;35.55;37.5;57.81;58.2;55.86;59.77;63.67;60.16;53.91;37.5;0.5469;0.05233483693003654;50.78;27.0;59.38;37.5;36.72;50.0;51.56;57.03;48.05;37.5;64.45;64.06;61.33;62.5;66.8;62.89;56.64;42.19;0.56886;0.048415890941619875
32;40.62;22.0;43.75;37.5;32.03;46.88;50.0;53.91;35.94;37.5;58.2;58.59;56.25;59.77;64.06;60.55;53.91;37.5;0.5461;0.051707120496034625;50.78;27.0;59.38;37.5;36.72;50.0;51.56;57.03;48.44;37.5;64.84;64.45;61.72;62.5;66.8;63.28;57.03;43.75;0.57872;0.04752349192738533
33;40.62;22.0;43.75;35.94;32.03;46.88;50.0;54.69;36.33;37.5;58.59;58.98;56.64;60.16;64.45;60.94;54.3;39.06;0.5521;0.05149141421318054;50.78;27.0;59.38;37.5;36.72;50.0;51.56;57.03;49.22;37.5;64.84;64.45;62.11;62.89;67.19;63.28;57.03;43.75;0.58746;0.04625587055444717
34;40.62;22.0;43.75;35.94;32.03;47.66;50.0;54.69;36.72;37.5;58.98;59.38;57.03;60.16;64.84;60.94;54.3;39.06;0.5515;0.05230033629536629;50.78;27.0;59.38;37.5;36.72;50.0;51.56;57.03;49.61;37.5;65.23;64.84;62.5;62.89;67.58;63.67;57.03;43.75;0.5924;0.04568864692568779
35;40.62;22.0;43.75;35.94;32.03;47.66;50.0;54.69;37.5;37.5;59.38;59.77;57.81;60.55;65.23;61.33;54.69;39.06;0.5553;0.050687446796894076;50.78;27.0;59.38;35.94;36.72;50.0;51.56;57.03;50.0;37.5;65.62;65.23;63.28;62.89;67.58;63.67;57.03;43.75;0.60112;0.044565800936222075
36;40.62;23.0;43.75;35.94;32.03;47.66;50.0;55.47;37.89;37.5;59.38;60.16;58.2;60.55;65.62;61.33;54.69;39.06;0.5561;0.05081624658703804;50.78;27.0;59.38;35.94;36.72;50.0;51.56;57.81;50.39;37.5;65.62;65.62;63.67;63.28;67.97;63.67;57.42;43.75;0.61004;0.04343457045912743
37;40.62;23.0;43.75;35.94;32.03;47.66;50.78;55.47;38.28;37.5;59.77;60.55;58.59;60.94;65.62;61.72;55.08;39.06;0.5626;0.05054603894352913;50.78;27.0;59.38;35.94;36.72;50.0;52.34;57.81;50.78;37.5;66.02;66.02;64.06;63.28;68.36;64.06;57.42;43.75;0.61474;0.04263781316876412
38;40.62;23.0;43.75;35.94;32.03;47.66;50.78;55.47;38.28;37.5;60.16;60.94;58.98;60.94;66.02;62.11;55.08;39.06;0.5639;0.05123742085695267;50.78;27.0;56.25;35.94;36.72;50.0;52.34;57.81;51.17;37.5;66.02;66.02;64.45;63.28;68.36;64.06;57.42;43.75;0.6204;0.04194793169260025
39;40.62;23.0;43.75;35.94;32.03;47.66;50.78;55.47;39.06;37.5;60.55;60.94;59.38;61.33;66.41;62.11;55.47;39.06;0.5653;0.05046599698662758;50.78;27.0;56.25;35.94;36.72;50.0;52.34;57.81;51.56;37.5;66.41;66.41;64.84;63.28;68.75;64.45;57.42;43.75;0.63136;0.04112115207731724
40;41.41;23.0;43.75;35.94;32.03;47.66;50.78;56.25;39.45;37.5;60.55;61.33;59.77;61.33;66.8;62.5;55.47;39.06;0.5646;0.05000313876271248;50.78;27.0;56.25;35.94;36.72;50.0;52.34;57.81;51.95;37.5;66.41;66.41;65.23;63.67;68.75;64.45;57.81;43.75;0.6324;0.0404938045668602
41;41.41;23.0;43.75;35.94;32.03;47.66;50.78;56.25;39.45;37.5;60.94;61.72;60.16;61.33;66.8;62.5;55.86;40.62;0.5692;0.04973077130317688;50.78;28.0;56.25;35.94;36.72;50.0;52.34;57.81;52.34;37.5;66.8;66.8;65.23;63.67;69.14;64.45;57.81;43.75;0.63872;0.039752612663507464
42;41.41;23.0;43.75;35.94;32.03;47.66;50.78;56.25;39.84;37.5;60.94;62.11;60.55;61.72;67.19;62.89;55.86;40.62;0.5746;0.049026831114292145;50.78;28.0;56.25;35.94;36.72;50.0;52.34;57.81;52.73;37.5;66.8;67.19;65.62;63.67;69.53;64.84;57.81;43.75;0.6478;0.03863500572562218
43;40.62;23.0;46.88;35.94;32.81;47.66;50.78;56.25;40.23;37.5;61.33;62.5;60.94;61.72;67.58;62.89;55.86;40.62;0.5698;0.0504888193666935;50.0;28.0;56.25;34.38;36.72;50.0;52.34;58.59;52.73;34.38;67.19;67.19;66.02;64.06;69.53;64.84;58.2;43.75;0.65288;0.03791839267969131
44;40.62;23.0;46.88;34.38;32.81;47.66;51.56;57.03;40.62;37.5;61.72;62.89;61.33;61.72;67.58;62.89;56.25;40.62;0.5776;0.048966272473335265;50.0;28.0;56.25;34.38;36.72;49.22;52.34;58.59;53.12;34.38;67.19;67.58;66.41;64.06;69.92;64.84;58.2;43.75;0.66106;0.03703456019282341
45;40.62;23.0;46.88;34.38;32.81;47.66;51.56;57.03;41.02;37.5;61.72;62.89;61.72;62.11;67.97;63.28;56.25;40.62;0.5797;0.04923302428126335;50.0;28.0;56.25;34.38;36.72;49.22;52.34;58.59;53.52;34.38;67.19;67.97;66.8;64.06;69.92;65.23;58.2;43.75;0.6647;0.03626841374635696
46;40.62;23.0;46.88;34.38;32.81;47.66;51.56;57.03;41.41;37.5;62.11;63.28;62.11;62.11;67.97;63.28;56.64;40.62;0.5843;0.049295015960931776;50.0;28.0;56.25;34.38;36.72;49.22;52.34;58.59;53.91;34.38;67.58;67.97;67.19;64.06;70.31;65.23;58.59;43.75;0.67286;0.03576600570261478
47;40.62;23.0;46.88;34.38;32.81;47.66;51.56;57.03;41.8;37.5;62.11;63.67;62.5;62.11;68.36;63.67;56.64;40.62;0.5796;0.05044070871472359;50.0;28.0;56.25;34.38;36.72;49.22;52.34;58.59;53.91;34.38;67.58;68.36;67.19;64.06;70.31;65.23;58.59;43.75;0.67768;0.03511635147750378
48;40.62;23.0;46.88;34.38;32.81;47.66;51.56;57.03;42.19;37.5;62.5;64.06;62.89;62.11;68.75;63.67;56.64;40.62;0.5819;0.049387152427434924;50.0;28.0;56.25;34.38;36.72;49.22;52.34;58.59;54.3;34.38;67.58;68.36;67.58;64.45;70.7;65.62;58.59;43.75;0.6842;0.034295221483111385
49;40.62;24.0;46.88;34.38;32.81;47.66;51.56;57.81;42.58;37.5;62.89;64.06;63.28;62.5;68.75;64.06;57.03;40.62;0.5874;0.0492372083067894;50.0;28.0;56.25;34.38;35.94;49.22;52.34;58.59;54.69;34.38;67.97;68.75;67.97;64.45;70.7;65.62;58.98;43.75;0.68884;0.0336939954662323
