;eval-saturation_classifier-2;eval-saturation_classifier-6;eval-saturation_features-0;eval-saturation_features-10;eval-saturation_features-14;eval-saturation_features-17;eval-saturation_features-20;eval-saturation_features-23;eval-saturation_features-27;eval-saturation_features-3;eval-saturation_features-30;eval-saturation_features-33;eval-saturation_features-36;eval-saturation_features-40;eval-saturation_features-43;eval-saturation_features-46;eval-saturation_features-49;eval-saturation_features-7;test_accuracy;test_loss;train-saturation_classifier-2;train-saturation_classifier-6;train-saturation_features-0;train-saturation_features-10;train-saturation_features-14;train-saturation_features-17;train-saturation_features-20;train-saturation_features-23;train-saturation_features-27;train-saturation_features-3;train-saturation_features-30;train-saturation_features-33;train-saturation_features-36;train-saturation_features-40;train-saturation_features-43;train-saturation_features-46;train-saturation_features-49;train-saturation_features-7;training_accuracy;training_loss
10;13.28;18.0;31.25;32.81;19.53;31.25;43.75;43.75;20.31;37.5;30.47;28.52;21.48;8.98;3.91;3.12;3.91;32.81;0.4157;0.01740526202917099;21.09;24.0;40.62;40.62;35.94;42.19;53.91;55.47;38.28;43.75;47.27;44.92;37.11;14.45;5.08;3.52;5.08;50.0;0.40506;0.017252604484558107
11;13.28;19.0;31.25;32.81;19.53;32.03;44.53;45.31;21.09;37.5;31.64;30.08;23.05;8.98;3.91;3.12;3.91;32.81;0.4273;0.01710752890110016;20.31;24.0;40.62;40.62;35.94;41.41;53.12;56.25;39.06;43.75;47.27;45.31;38.28;13.67;4.69;3.52;5.08;50.0;0.42588;0.01660030708551407
12;12.5;19.0;31.25;32.81;20.31;32.03;44.53;46.09;21.88;37.5;32.42;31.64;24.61;9.38;3.52;3.12;4.3;32.81;0.4199;0.017457086992263796;19.53;25.0;40.62;40.62;35.94;40.62;53.12;55.47;39.45;40.62;47.27;45.7;39.06;13.28;4.3;3.52;5.08;50.0;0.44128;0.016135764029026032
13;12.5;19.0;34.38;32.81;21.09;32.03;44.53;46.88;22.66;37.5;33.2;32.81;25.78;9.38;3.52;3.12;4.3;34.38;0.4506;0.016364939105510713;18.75;25.0;43.75;39.06;35.94;40.62;52.34;55.47;40.23;40.62;47.27;46.09;40.23;12.89;3.91;3.12;5.08;50.0;0.457;0.01560939914226532
14;12.5;20.0;34.38;34.38;21.09;32.03;45.31;46.88;23.44;34.38;34.38;33.98;26.95;9.38;3.52;2.73;4.3;34.38;0.4504;0.016489002430438996;17.97;25.0;43.75;39.06;35.94;39.84;52.34;55.47;40.62;40.62;47.27;46.48;41.02;12.5;3.52;3.12;5.47;50.0;0.47432;0.015129871180057526
15;12.5;20.0;34.38;34.38;21.88;32.81;45.31;47.66;24.22;34.38;35.16;34.77;28.52;9.38;3.12;2.73;4.3;35.94;0.4439;0.017319344174861907;17.97;26.0;43.75;39.06;35.94;39.84;51.56;55.47;41.41;40.62;47.27;46.88;41.8;12.11;3.52;3.12;5.47;50.0;0.48812;0.014716309823989868
16;12.5;20.0;37.5;34.38;21.88;32.81;46.09;48.44;25.0;34.38;35.94;35.94;29.69;9.38;3.12;2.73;4.69;35.94;0.4861;0.015397122406959533;17.19;26.0;46.88;39.06;35.94;39.84;51.56;55.47;41.8;37.5;47.66;47.27;42.58;12.11;3.12;3.12;5.47;50.0;0.50204;0.014254725804328919
17;11.72;20.0;37.5;34.38;22.66;32.81;46.09;48.44;25.78;34.38;36.72;36.72;30.86;9.77;3.12;2.73;4.69;35.94;0.4807;0.015770939779281616;16.41;26.0;46.88;39.06;35.94;39.06;50.78;55.47;42.58;37.5;48.05;47.27;43.36;12.11;3.12;2.73;5.47;50.0;0.5157;0.013817362790107727
18;11.72;21.0;37.5;34.38;22.66;32.81;46.09;49.22;26.56;34.38;37.11;37.5;32.03;9.77;3.12;2.73;4.69;37.5;0.4937;0.015275255858898162;16.41;27.0;46.88;39.06;35.94;39.06;50.78;55.47;42.97;37.5;48.05;47.66;44.14;11.72;3.12;2.73;5.47;50.0;0.52838;0.013422692656517028
19;11.72;21.0;37.5;34.38;23.44;33.59;46.09;49.22;27.34;34.38;37.89;38.28;33.2;10.16;3.12;2.73;4.69;37.5;0.518;0.014217086029052734;16.41;27.0;46.88;39.06;35.94;39.06;50.78;55.47;43.36;37.5;48.05;47.66;44.92;11.72;3.12;2.73;5.47;50.0;0.54094;0.013016399939060211
20;11.72;21.0;37.5;34.38;23.44;33.59;46.88;50.0;28.12;34.38;38.67;39.45;34.38;10.16;3.12;2.73;4.69;39.06;0.5127;0.014451920366287231;15.62;27.0;46.88;39.06;35.94;38.28;50.0;55.47;44.14;37.5;48.44;48.05;45.7;11.72;3.12;2.73;5.08;50.0;0.55612;0.012632939836978913
21;11.72;21.0;37.5;34.38;24.22;33.59;46.88;50.0;28.52;34.38;39.45;40.23;35.16;10.16;3.12;2.73;4.69;39.06;0.5084;0.014941111481189727;15.62;28.0;46.88;37.5;35.94;38.28;50.0;54.69;44.53;37.5;48.83;48.05;46.48;11.72;3.12;2.73;5.47;50.0;0.56672;0.012297861049175263
22;11.72;22.0;37.5;34.38;24.22;33.59;46.88;50.0;29.3;34.38;40.23;41.02;35.94;10.55;3.12;2.73;4.69;39.06;0.5314;0.014211558198928833;15.62;28.0;46.88;37.5;36.72;38.28;49.22;54.69;44.92;34.38;48.83;48.44;46.88;11.72;3.12;2.73;5.08;50.0;0.57968;0.01191844115972519
23;11.72;22.0;37.5;34.38;24.22;33.59;46.88;50.78;30.08;34.38;40.62;41.41;36.72;10.55;3.12;2.73;5.08;39.06;0.5324;0.014103912997245789;14.84;29.0;46.88;37.5;36.72;38.28;49.22;54.69;45.31;34.38;49.22;48.83;47.27;11.72;3.12;2.73;5.47;50.0;0.59016;0.011576595406532287
24;11.72;22.0;37.5;34.38;25.0;33.59;46.88;50.78;30.47;34.38;41.41;42.19;37.89;10.55;3.12;2.73;5.08;40.62;0.5517;0.013484157347679139;14.84;29.0;46.88;37.5;36.72;37.5;49.22;54.69;45.7;34.38;49.61;48.83;47.66;11.72;3.12;2.73;5.47;50.0;0.60114;0.011244971454143524
25;11.72;22.0;37.5;34.38;25.0;33.59;46.88;51.56;31.25;34.38;41.8;42.97;38.67;10.55;3.12;2.73;5.08;40.62;0.5428;0.0141698326587677;14.84;29.0;46.88;37.5;36.72;37.5;49.22;54.69;46.09;34.38;49.61;49.22;48.44;11.72;2.73;2.73;5.47;50.0;0.61478;0.010882547867298127
26;11.72;23.0;40.62;34.38;25.78;33.59;46.88;51.56;31.64;34.38;42.58;43.75;39.45;10.55;3.12;2.73;5.08;40.62;0.5548;0.013580488240718842;14.06;30.0;46.88;37.5;36.72;37.5;49.22;54.69;46.48;34.38;50.0;49.61;48.83;11.72;2.73;2.73;5.47;50.0;0.62102;0.010610830829143525
27;10.94;23.0;37.5;34.38;25.78;34.38;46.88;51.56;32.42;34.38;42.97;44.14;40.23;10.94;3.12;2.73;5.08;40.62;0.5594;0.01353259129524231;14.06;30.0;46.88;35.94;36.72;37.5;48.44;54.69;46.88;34.38;50.39;50.0;49.61;11.72;2.73;2.73;5.47;50.0;0.62954;0.010398776606321335
28;10.94;23.0;37.5;34.38;25.78;34.38;46.88;51.56;32.81;34.38;43.36;44.92;41.02;10.94;3.12;2.73;5.08;40.62;0.5522;0.013934665584564208;14.06;30.0;46.88;35.94;36.72;37.5;48.44;53.91;47.27;34.38;50.39;50.0;50.0;11.72;2.73;2.73;5.47;50.0;0.63798;0.010131838117837907
29;10.94;23.0;37.5;34.38;26.56;34.38;46.88;51.56;33.59;31.25;44.14;45.31;41.8;10.94;3.12;2.73;5.08;40.62;0.5647;0.013499679255485534;13.28;30.0;46.88;35.94;36.72;37.5;48.44;53.91;47.66;34.38;50.78;50.39;50.39;11.33;2.73;2.73;5.47;50.0;0.6468;0.009857022284269332
30;10.94;23.0;37.5;34.38;26.56;34.38;46.88;51.56;33.98;31.25;44.53;45.7;42.58;10.94;3.12;2.73;5.08;40.62;0.57;0.013415817511081696;13.28;30.0;46.88;35.94;36.72;37.5;48.44;53.91;48.05;31.25;51.17;50.78;50.78;11.33;2.73;2.73;5.47;50.0;0.6578;0.009562960638999939
31;10.94;23.0;37.5;34.38;26.56;34.38;46.88;51.56;34.77;31.25;44.92;46.48;43.36;10.94;2.73;2.73;5.08;40.62;0.5618;0.01370583779811859;13.28;31.0;46.88;35.94;35.94;36.72;47.66;53.91;48.44;31.25;51.17;51.17;51.56;11.33;2.73;2.73;5.47;48.44;0.66254;0.009351768119335175
32;10.16;23.0;37.5;34.38;26.56;34.38;46.88;52.34;35.16;31.25;45.31;46.88;43.75;10.94;2.73;2.73;5.08;40.62;0.5708;0.013483096861839294;13.28;31.0;46.88;35.94;35.94;36.72;47.66;53.91;48.83;31.25;51.56;51.17;51.95;11.72;2.73;2.73;5.47;48.44;0.67172;0.00910160239458084
33;10.16;23.0;37.5;34.38;27.34;34.38;46.88;52.34;35.55;31.25;46.09;47.27;44.53;10.94;2.73;2.73;5.08;40.62;0.588;0.0130352818608284;12.5;31.0;43.75;35.94;35.94;36.72;47.66;53.91;49.22;31.25;51.95;51.56;52.34;11.72;2.73;2.73;5.47;48.44;0.6774;0.008920420155525207
34;10.16;23.0;37.5;34.38;27.34;34.38;46.88;52.34;36.33;31.25;46.48;47.66;44.92;10.94;2.73;2.73;5.08;40.62;0.5726;0.013688158345222473;12.5;31.0;43.75;35.94;35.94;36.72;47.66;53.91;49.61;31.25;51.95;51.95;52.73;11.72;2.73;2.73;5.47;48.44;0.68462;0.008724210020303727
35;10.16;23.0;37.5;34.38;27.34;34.38;46.88;52.34;36.72;31.25;46.88;48.05;45.7;11.33;2.73;2.73;5.08;40.62;0.5868;0.01316982457637787;12.5;31.0;43.75;35.94;35.94;36.72;47.66;53.91;49.61;31.25;52.34;51.95;53.12;11.72;2.73;2.73;5.47;48.44;0.69174;0.00850874151110649
36;10.16;23.0;37.5;34.38;27.34;34.38;46.88;52.34;37.11;31.25;47.27;48.44;46.09;11.33;2.73;2.73;5.08;40.62;0.5847;0.01343031075000763;12.5;31.0;43.75;34.38;35.94;36.72;46.88;53.12;50.0;31.25;52.73;52.34;53.52;11.72;2.73;2.73;5.47;48.44;0.6987;0.008276164841651917
37;10.16;23.0;37.5;34.38;28.12;34.38;46.88;52.34;37.89;31.25;47.66;48.83;46.88;11.33;2.73;2.73;5.08;40.62;0.595;0.012940865337848663;12.5;32.0;43.75;34.38;35.94;36.72;46.88;53.12;50.39;28.12;52.73;52.34;53.52;11.72;2.73;2.73;5.47;48.44;0.70748;0.008099017555713654
38;10.16;24.0;37.5;34.38;28.12;34.38;46.88;52.34;38.28;28.12;48.05;49.22;47.27;11.33;2.73;2.73;5.08;40.62;0.577;0.013917007327079773;12.5;32.0;43.75;34.38;35.94;36.72;46.88;53.12;50.39;28.12;53.12;52.73;53.91;11.72;2.73;2.73;5.08;46.88;0.70982;0.007916215289831162
39;10.16;24.0;37.5;34.38;28.12;34.38;46.88;52.34;38.67;28.12;48.44;49.61;47.66;11.33;2.73;2.73;5.08;42.19;0.5693;0.01429448914527893;11.72;32.0;43.75;34.38;35.94;35.94;46.88;53.12;50.78;28.12;53.12;53.12;54.3;11.72;2.73;2.73;5.47;46.88;0.71664;0.0076862018096446995
40;10.16;24.0;37.5;34.38;28.12;34.38;46.88;52.34;39.06;28.12;48.83;50.0;48.44;11.33;2.73;2.73;5.08;42.19;0.5952;0.013158188927173615;11.72;32.0;43.75;34.38;35.94;35.94;46.09;53.12;51.17;28.12;53.52;53.12;54.69;11.72;2.73;2.73;5.47;46.88;0.72072;0.007590188673734665
41;10.16;24.0;37.5;34.38;28.12;34.38;46.88;52.34;39.45;28.12;48.83;50.39;48.83;11.33;2.73;2.73;5.08;42.19;0.5936;0.013442303359508514;11.72;32.0;43.75;34.38;35.94;35.94;46.09;53.12;51.17;28.12;53.52;53.52;55.08;11.72;2.73;2.73;5.47;46.88;0.7304;0.007348636431694031
42;10.16;24.0;37.5;34.38;28.12;34.38;46.88;52.34;39.84;28.12;49.22;50.78;49.22;11.72;2.73;2.73;5.08;42.19;0.5945;0.013618733453750611;11.72;32.0;43.75;34.38;35.16;35.94;46.09;53.12;51.56;28.12;53.91;53.52;55.08;11.72;2.73;2.73;5.47;46.88;0.73474;0.007244146199226379
43;10.16;24.0;37.5;34.38;28.91;34.38;46.09;52.34;40.23;28.12;49.61;51.17;49.61;11.72;2.73;2.73;5.08;40.62;0.5907;0.013639915978908538;11.72;32.0;40.62;34.38;35.16;35.94;46.09;52.34;51.56;28.12;53.91;53.91;55.47;11.72;2.73;2.73;5.47;46.88;0.74302;0.007003858906030655
44;9.38;24.0;37.5;34.38;28.91;34.38;46.09;52.34;40.62;28.12;50.0;51.56;50.0;11.72;2.73;2.73;5.08;40.62;0.5913;0.013790869808197022;11.72;32.0;40.62;34.38;35.16;35.16;46.09;52.34;51.95;28.12;54.3;54.3;55.86;11.72;2.73;2.73;5.47;46.88;0.74262;0.006933102347850799
45;9.38;24.0;37.5;34.38;28.91;34.38;46.09;52.34;41.02;28.12;50.0;51.56;50.39;11.72;2.73;2.73;5.08;40.62;0.5858;0.013849389946460724;11.72;32.0;40.62;34.38;35.16;35.16;46.09;52.34;51.95;28.12;54.3;54.3;55.86;11.72;2.73;2.73;5.47;46.88;0.74938;0.00675031031370163
46;9.38;24.0;37.5;34.38;28.91;33.59;46.09;52.34;41.41;28.12;50.39;51.95;50.78;11.72;2.73;2.73;5.08;42.19;0.5929;0.013746875631809234;10.94;33.0;40.62;32.81;35.16;35.16;46.09;52.34;52.34;28.12;54.3;54.69;56.25;11.72;2.73;2.73;5.47;46.88;0.75476;0.0066064701724052426
47;9.38;24.0;37.5;32.81;28.91;33.59;46.09;52.34;41.8;28.12;50.78;52.34;51.17;12.11;2.73;2.73;5.08;40.62;0.5981;0.013625506997108459;10.94;33.0;40.62;32.81;35.16;35.16;45.31;52.34;52.34;28.12;54.69;54.69;56.64;12.11;2.73;2.73;5.08;46.88;0.7611;0.0064013069260120395
48;9.38;24.0;34.38;32.81;28.91;33.59;46.09;52.34;42.19;28.12;50.78;52.34;51.56;12.11;2.73;2.73;5.08;42.19;0.5844;0.01407173615694046;10.94;33.0;40.62;32.81;35.16;35.16;45.31;52.34;52.34;28.12;54.69;55.08;56.64;12.11;2.73;2.73;5.08;45.31;0.76462;0.006352650434970856
49;9.38;24.0;34.38;32.81;28.91;33.59;46.09;52.34;42.19;28.12;51.17;52.73;51.95;12.11;2.73;2.73;5.08;42.19;0.5984;0.013767385256290435;10.94;33.0;40.62;32.81;35.16;35.16;45.31;51.56;52.73;28.12;54.69;55.08;57.03;12.11;2.73;2.73;5.08;45.31;0.77136;0.006102838191390038
