;eval-saturation_classifier-2;eval-saturation_classifier-6;eval-saturation_features-0;eval-saturation_features-10;eval-saturation_features-14;eval-saturation_features-17;eval-saturation_features-20;eval-saturation_features-24;eval-saturation_features-27;eval-saturation_features-3;eval-saturation_features-30;eval-saturation_features-34;eval-saturation_features-37;eval-saturation_features-40;eval-saturation_features-7;test_accuracy;test_loss;train-saturation_classifier-2;train-saturation_classifier-6;train-saturation_features-0;train-saturation_features-10;train-saturation_features-14;train-saturation_features-17;train-saturation_features-20;train-saturation_features-24;train-saturation_features-27;train-saturation_features-3;train-saturation_features-30;train-saturation_features-34;train-saturation_features-37;train-saturation_features-40;train-saturation_features-7;training_accuracy;training_loss
10;18.75;70.0;31.25;26.56;18.75;27.34;35.94;21.48;25.0;43.75;23.05;8.2;4.69;4.3;26.56;0.8211;0.004078220528364182;25.78;70.0;40.62;34.38;38.28;37.5;50.0;42.97;42.97;53.12;44.53;13.28;5.47;5.08;42.19;0.84756;0.00355662663012743
11;19.53;70.0;34.38;28.12;18.75;27.34;36.72;22.66;26.17;43.75;24.22;8.2;4.3;4.3;28.12;0.8353;0.0037237804353237153;25.78;70.0;43.75;35.94;39.06;36.72;50.0;43.36;42.97;53.12;44.92;12.5;5.08;4.69;42.19;0.85226;0.0033915768590569496
12;19.53;70.0;34.38;28.12;19.53;27.34;36.72;23.05;27.34;43.75;25.0;8.59;4.3;3.91;28.12;0.84;0.00383011953830719;25.78;70.0;46.88;35.94;39.84;36.72;50.0;44.14;42.97;53.12;45.31;12.11;5.08;4.69;43.75;0.86304;0.0031534267443418503
13;19.53;70.0;37.5;29.69;20.31;28.12;37.5;23.44;28.12;43.75;25.78;8.59;4.3;3.91;29.69;0.8422;0.003720885030925274;25.78;70.0;46.88;35.94;40.62;35.94;50.0;44.53;42.97;53.12;45.31;11.72;4.69;4.3;43.75;0.87036;0.0030168682736158373
14;19.53;70.0;37.5;29.69;21.09;28.12;38.28;24.22;28.52;43.75;26.56;8.59;3.91;3.91;29.69;0.835;0.003970810341835022;25.0;70.0;46.88;35.94;40.62;35.94;50.0;44.92;43.36;53.12;45.7;11.33;4.3;4.3;43.75;0.87342;0.002932522878944874
15;20.31;70.0;40.62;29.69;21.09;28.12;39.06;24.61;29.3;43.75;27.73;8.59;3.91;3.91;31.25;0.8457;0.003657803001999855;25.0;70.0;50.0;35.94;40.62;35.94;50.0;45.31;43.36;50.0;46.09;10.94;4.3;4.3;45.31;0.88094;0.0027379148915410044
16;20.31;70.0;40.62;31.25;21.88;28.12;39.06;25.39;29.69;43.75;28.12;8.2;3.91;3.91;31.25;0.8472;0.003782617190480232;25.0;70.0;50.0;35.94;41.41;35.16;50.0;45.7;43.36;50.0;46.48;10.94;3.91;4.3;45.31;0.88486;0.0026656105214357376
17;20.31;70.0;40.62;31.25;22.66;28.91;39.84;25.78;30.47;43.75;28.91;8.2;3.91;3.91;32.81;0.8662;0.0032186454460024832;25.0;70.0;53.12;35.94;41.41;35.16;50.0;46.09;43.36;50.0;46.48;10.55;3.91;4.3;45.31;0.89082;0.0025403021109104158
18;20.31;70.0;43.75;31.25;23.44;28.91;39.84;26.56;31.25;43.75;29.69;8.2;3.52;3.91;32.81;0.8656;0.0031858043387532234;24.22;70.0;53.12;35.94;42.19;35.16;50.0;46.48;43.36;50.0;46.88;10.55;3.91;3.91;45.31;0.89908;0.002366447033584118
19;20.31;70.0;43.75;31.25;24.22;28.91;40.62;26.95;31.64;43.75;30.08;8.2;3.52;3.91;34.38;0.8708;0.0031263131618499756;24.22;70.0;53.12;35.94;42.19;35.16;50.0;46.88;43.36;50.0;46.88;10.55;3.91;3.91;46.88;0.9013;0.0022996760162711143
