;eval-saturation_classifier-2;eval-saturation_classifier-6;eval-saturation_features-0;eval-saturation_features-10;eval-saturation_features-14;eval-saturation_features-17;eval-saturation_features-20;eval-saturation_features-24;eval-saturation_features-27;eval-saturation_features-3;eval-saturation_features-30;eval-saturation_features-34;eval-saturation_features-37;eval-saturation_features-40;eval-saturation_features-7;test_accuracy;test_loss;train-saturation_classifier-2;train-saturation_classifier-6;train-saturation_features-0;train-saturation_features-10;train-saturation_features-14;train-saturation_features-17;train-saturation_features-20;train-saturation_features-24;train-saturation_features-27;train-saturation_features-3;train-saturation_features-30;train-saturation_features-34;train-saturation_features-37;train-saturation_features-40;train-saturation_features-7;training_accuracy;training_loss
10;43.75;50.0;62.5;43.75;34.38;50.0;40.62;32.81;40.62;50.0;21.88;10.94;9.38;3.12;43.75;0.7152;0.10690906612873077;53.12;60.0;75.0;50.0;50.0;56.25;40.62;45.31;50.0;50.0;26.56;10.94;9.38;3.12;56.25;0.66632;0.1247146865940094
11;43.75;60.0;62.5;50.0;34.38;50.0;40.62;34.38;42.19;50.0;23.44;10.94;9.38;1.56;43.75;0.7147;0.10635884666442871;53.12;60.0;75.0;50.0;50.0;56.25;40.62;46.88;51.56;50.0;26.56;10.94;9.38;1.56;56.25;0.6767;0.12237576625943183
12;46.88;60.0;62.5;43.75;37.5;50.0;40.62;35.94;42.19;50.0;23.44;12.5;9.38;1.56;43.75;0.6744;0.1216167327195406;53.12;60.0;75.0;50.0;50.0;56.25;40.62;46.88;51.56;50.0;26.56;10.94;9.38;1.56;56.25;0.68692;0.11814093967437744
13;46.88;60.0;62.5;43.75;37.5;50.0;40.62;37.5;43.75;50.0;25.0;12.5;10.94;1.56;43.75;0.7004;0.11519700362682342;53.12;60.0;75.0;50.0;50.0;56.25;40.62;48.44;51.56;50.0;28.12;12.5;9.38;1.56;56.25;0.69062;0.11700406282484531
14;46.88;60.0;62.5;43.75;37.5;50.0;43.75;37.5;43.75;50.0;26.56;12.5;10.94;1.56;43.75;0.7156;0.10458501546829939;53.12;60.0;75.0;50.0;50.0;56.25;43.75;48.44;51.56;50.0;28.12;12.5;9.38;1.56;56.25;0.6985;0.11432548069179058
15;46.88;60.0;62.5;43.75;37.5;53.12;43.75;39.06;45.31;50.0;26.56;12.5;10.94;1.56;43.75;0.6651;0.13227846199274063;53.12;60.0;75.0;50.0;50.0;56.25;43.75;50.0;51.56;50.0;28.12;12.5;9.38;1.56;56.25;0.70792;0.11178859299898147
16;46.88;60.0;62.5;43.75;40.62;53.12;43.75;40.62;45.31;50.0;26.56;12.5;10.94;1.56;43.75;0.5988;0.1623335254460573;53.12;60.0;75.0;50.0;50.0;53.12;43.75;50.0;51.56;50.0;28.12;12.5;9.38;1.56;56.25;0.71206;0.10995177993774415
17;46.88;60.0;62.5;43.75;40.62;50.0;43.75;40.62;46.88;62.5;28.12;12.5;10.94;1.56;43.75;0.7234;0.10532924087941646;53.12;60.0;75.0;43.75;50.0;53.12;43.75;50.0;53.12;62.5;29.69;12.5;9.38;1.56;50.0;0.71514;0.10913303830295801
18;46.88;60.0;62.5;43.75;40.62;50.0;43.75;42.19;46.88;50.0;28.12;14.06;10.94;1.56;43.75;0.6356;0.13285607407689096;53.12;60.0;75.0;43.75;50.0;53.12;43.75;51.56;53.12;62.5;29.69;12.5;9.38;1.56;50.0;0.71928;0.10756070218414068
19;46.88;60.0;62.5;43.75;40.62;50.0;43.75;43.75;48.44;62.5;28.12;14.06;10.94;1.56;43.75;0.6688;0.12895015783011912;53.12;60.0;75.0;43.75;50.0;53.12;43.75;51.56;53.12;62.5;29.69;12.5;10.94;1.56;50.0;0.72472;0.10569026481181383
